,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/4,15,17
1,2016,2016/1/1,13,26
2,2016,2016/1/5,10,11
3,2016,2016/1/6,9,11
4,2016,2016/1/7,8,8
5,2016,2016/1/3,7,9
6,2016,2016/1/2,3,8
7,2016,2016/2/3,15,19
8,2016,2016/2/1,10,10
9,2016,2016/2/6,7,14
10,2016,2016/2/4,6,11
11,2016,2016/2/7,6,12
12,2016,2016/2/5,5,5
13,2016,2016/2/2,4,5
14,2016,2016/3/2,9,10
15,2016,2016/3/4,8,11
16,2016,2016/3/5,6,8
17,2016,2016/3/1,5,8
18,2016,2016/3/3,5,6
19,2016,2016/3/7,4,5
20,2016,2016/3/6,2,4
21,2016,2016/4/1,14,16
22,2016,2016/4/5,12,14
23,2016,2016/4/2,8,9
24,2016,2016/4/3,7,7
25,2016,2016/4/4,6,6
26,2016,2016/4/6,6,6
27,2016,2016/4/7,4,5
28,2016,2016/5/4,13,17
29,2016,2016/5/7,12,15
30,2016,2016/5/5,8,8
31,2016,2016/5/1,7,15
32,2016,2016/5/2,7,11
33,2016,2016/5/3,7,12
34,2016,2016/5/6,6,6
35,2016,2016/6/3,19,29
36,2016,2016/6/4,11,12
37,2016,2016/6/2,9,11
38,2016,2016/6/5,9,12
39,2016,2016/6/1,6,10
40,2016,2016/6/6,5,12
41,2016,2016/6/7,4,4
42,2016,2016/7/7,17,25
43,2016,2016/7/5,16,20
44,2016,2016/7/6,11,20
45,2016,2016/7/1,9,11
46,2016,2016/7/2,7,12
47,2016,2016/7/3,7,8
48,2016,2016/7/4,7,11
49,2016,2016/8/1,12,18
50,2016,2016/8/2,11,12
51,2016,2016/8/3,9,11
52,2016,2016/8/6,9,17
53,2016,2016/8/4,8,12
54,2016,2016/8/5,5,9
55,2016,2016/8/7,5,6
56,2016,2016/9/4,9,14
57,2016,2016/9/5,9,11
58,2016,2016/9/6,9,13
59,2016,2016/9/2,7,10
60,2016,2016/9/3,7,12
61,2016,2016/9/7,6,6
62,2016,2016/9/1,5,6
63,2016,2016/10/6,12,15
64,2016,2016/10/2,11,17
65,2016,2016/10/3,10,17
66,2016,2016/10/7,9,11
67,2016,2016/10/5,8,10
68,2016,2016/10/1,7,12
69,2016,2016/10/4,7,7
70,2016,2016/11/3,14,22
71,2016,2016/11/4,14,16
72,2016,2016/11/5,10,13
73,2016,2016/11/1,9,17
74,2016,2016/11/7,9,11
75,2016,2016/11/2,7,8
76,2016,2016/11/6,6,11
77,2016,2016/12/3,12,24
78,2016,2016/12/5,12,13
79,2016,2016/12/4,11,12
80,2016,2016/12/2,9,11
81,2016,2016/12/6,9,11
82,2016,2016/12/7,3,3
83,2016,2016/12/1,1,3
84,2017,2017/1/1,15,17
85,2017,2017/1/2,15,22
86,2017,2017/1/4,8,9
87,2017,2017/1/3,7,12
88,2017,2017/1/7,7,11
89,2017,2017/1/5,5,5
90,2017,2017/1/6,4,4
91,2017,2017/2/5,11,12
92,2017,2017/2/2,10,12
93,2017,2017/2/1,9,10
94,2017,2017/2/7,9,16
95,2017,2017/2/6,7,8
96,2017,2017/2/3,6,9
97,2017,2017/2/4,6,8
98,2017,2017/3/5,8,10
99,2017,2017/3/6,8,13
100,2017,2017/3/1,7,8
101,2017,2017/3/3,7,8
102,2017,2017/3/4,7,8
103,2017,2017/3/7,7,13
104,2017,2017/3/2,6,7
105,2017,2017/4/1,15,21
106,2017,2017/4/4,8,11
107,2017,2017/4/5,8,9
108,2017,2017/4/6,8,13
109,2017,2017/4/3,7,10
110,2017,2017/4/7,7,11
111,2017,2017/4/2,4,6
112,2017,2017/5/3,11,12
113,2017,2017/5/2,10,13
114,2017,2017/5/4,7,9
115,2017,2017/5/5,7,9
116,2017,2017/5/1,6,11
117,2017,2017/5/7,5,9
118,2017,2017/5/6,3,3
119,2017,2017/6/4,13,17
120,2017,2017/6/3,11,15
121,2017,2017/6/1,10,11
122,2017,2017/6/7,9,14
123,2017,2017/6/5,7,9
124,2017,2017/6/2,5,7
125,2017,2017/6/6,3,6
126,2017,2017/7/7,15,26
127,2017,2017/7/1,14,15
128,2017,2017/7/3,13,16
129,2017,2017/7/5,11,13
130,2017,2017/7/4,10,10
131,2017,2017/7/2,9,13
132,2017,2017/7/6,9,12
133,2017,2017/8/2,15,15
134,2017,2017/8/3,11,17
135,2017,2017/8/1,9,11
136,2017,2017/8/4,9,13
137,2017,2017/8/5,9,12
138,2017,2017/8/6,4,5
139,2017,2017/8/7,4,5
140,2017,2017/9/5,11,14
141,2017,2017/9/2,9,12
142,2017,2017/9/4,8,10
143,2017,2017/9/1,6,9
144,2017,2017/9/6,5,5
145,2017,2017/9/7,5,5
146,2017,2017/9/3,2,3
147,2017,2017/10/6,18,22
148,2017,2017/10/1,14,16
149,2017,2017/10/3,10,10
150,2017,2017/10/5,10,14
151,2017,2017/10/2,8,14
152,2017,2017/10/7,8,17
153,2017,2017/10/4,7,9
154,2017,2017/11/4,13,17
155,2017,2017/11/2,10,16
156,2017,2017/11/6,9,16
157,2017,2017/11/7,9,11
158,2017,2017/11/3,7,8
159,2017,2017/11/1,4,7
160,2017,2017/11/5,4,5
161,2017,2017/12/6,13,24
162,2017,2017/12/4,9,10
163,2017,2017/12/5,9,9
164,2017,2017/12/1,8,8
165,2017,2017/12/3,8,8
166,2017,2017/12/2,6,6
167,2017,2017/12/7,4,7
