,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/5,14,16
1,2016,2016/1/2,12,15
2,2016,2016/1/6,11,12
3,2016,2016/1/1,9,9
4,2016,2016/1/3,9,9
5,2016,2016/1/7,8,9
6,2016,2016/1/4,7,8
7,2016,2016/2/4,11,14
8,2016,2016/2/6,11,13
9,2016,2016/2/1,10,14
10,2016,2016/2/3,10,11
11,2016,2016/2/5,10,13
12,2016,2016/2/2,8,8
13,2016,2016/2/7,3,3
14,2016,2016/3/2,16,19
15,2016,2016/3/5,14,15
16,2016,2016/3/4,10,11
17,2016,2016/3/3,9,14
18,2016,2016/3/1,6,10
19,2016,2016/3/7,5,6
20,2016,2016/3/6,1,4
21,2016,2016/4/5,15,16
22,2016,2016/4/6,14,16
23,2016,2016/4/2,12,12
24,2016,2016/4/4,12,13
25,2016,2016/4/3,9,12
26,2016,2016/4/1,7,7
27,2016,2016/4/7,2,3
28,2016,2016/5/4,24,27
29,2016,2016/5/2,21,25
30,2016,2016/5/1,14,15
31,2016,2016/5/5,13,16
32,2016,2016/5/7,13,15
33,2016,2016/5/6,12,13
34,2016,2016/5/3,10,11
35,2016,2016/6/3,22,26
36,2016,2016/6/4,15,16
37,2016,2016/6/2,14,15
38,2016,2016/6/5,12,13
39,2016,2016/6/1,10,10
40,2016,2016/6/7,9,9
41,2016,2016/6/6,4,4
42,2016,2016/7/4,22,23
43,2016,2016/7/5,21,28
44,2016,2016/7/6,15,16
45,2016,2016/7/7,15,17
46,2016,2016/7/1,13,13
47,2016,2016/7/3,9,10
48,2016,2016/7/2,6,8
49,2016,2016/8/5,22,39
50,2016,2016/8/1,19,21
51,2016,2016/8/3,18,19
52,2016,2016/8/2,15,17
53,2016,2016/8/4,15,16
54,2016,2016/8/6,10,12
55,2016,2016/8/7,7,7
56,2016,2016/9/5,17,19
57,2016,2016/9/1,15,18
58,2016,2016/9/4,15,15
59,2016,2016/9/6,13,13
60,2016,2016/9/7,11,11
61,2016,2016/9/2,10,10
62,2016,2016/9/3,9,12
63,2016,2016/10/1,17,19
64,2016,2016/10/4,16,26
65,2016,2016/10/6,14,16
66,2016,2016/10/3,10,13
67,2016,2016/10/5,10,11
68,2016,2016/10/7,7,9
69,2016,2016/10/2,6,9
70,2016,2016/11/3,21,25
71,2016,2016/11/2,19,21
72,2016,2016/11/6,19,22
73,2016,2016/11/1,12,13
74,2016,2016/11/4,12,14
75,2016,2016/11/5,8,8
76,2016,2016/11/7,5,5
77,2016,2016/12/5,12,13
78,2016,2016/12/6,12,13
79,2016,2016/12/1,10,15
80,2016,2016/12/2,10,15
81,2016,2016/12/4,9,9
82,2016,2016/12/3,8,9
83,2017,2017/1/2,29,41
84,2017,2017/1/3,21,23
85,2017,2017/1/1,19,21
86,2017,2017/1/6,12,13
87,2017,2017/1/7,11,15
88,2017,2017/1/5,10,11
89,2017,2017/1/4,9,10
90,2017,2017/2/2,19,26
91,2017,2017/2/5,18,21
92,2017,2017/2/1,16,22
93,2017,2017/2/4,16,18
94,2017,2017/2/7,16,26
95,2017,2017/2/3,14,18
96,2017,2017/2/6,13,24
97,2017,2017/3/5,26,30
98,2017,2017/3/2,23,29
99,2017,2017/3/3,22,25
100,2017,2017/3/6,20,30
101,2017,2017/3/4,18,20
102,2017,2017/3/7,14,18
103,2017,2017/3/1,13,29
