,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/5,286,358
1,2016,2016/1/4,208,258
2,2016,2016/1/1,205,261
3,2016,2016/1/6,181,240
4,2016,2016/1/7,176,257
5,2016,2016/1/3,165,206
6,2016,2016/1/2,163,207
7,2016,2016/2/5,276,358
8,2016,2016/2/1,221,274
9,2016,2016/2/3,197,253
10,2016,2016/2/4,187,236
11,2016,2016/2/2,174,222
12,2016,2016/2/6,148,212
13,2016,2016/2/7,119,157
14,2016,2016/3/3,231,295
15,2016,2016/3/2,203,260
16,2016,2016/3/4,200,265
17,2016,2016/3/5,187,222
18,2016,2016/3/1,174,227
19,2016,2016/3/6,132,217
20,2016,2016/3/7,75,109
21,2016,2016/4/5,245,295
22,2016,2016/4/1,214,272
23,2016,2016/4/2,198,238
24,2016,2016/4/6,195,263
25,2016,2016/4/3,194,256
26,2016,2016/4/4,148,175
27,2016,2016/4/7,105,136
28,2016,2016/5/2,224,268
29,2016,2016/5/1,211,268
30,2016,2016/5/3,208,275
31,2016,2016/5/5,208,280
32,2016,2016/5/4,194,240
33,2016,2016/5/7,170,250
34,2016,2016/5/6,130,175
35,2016,2016/6/4,264,325
36,2016,2016/6/5,261,327
37,2016,2016/6/3,253,326
38,2016,2016/6/1,211,270
39,2016,2016/6/2,207,260
40,2016,2016/6/6,188,253
41,2016,2016/6/7,166,241
42,2016,2016/7/5,253,308
43,2016,2016/7/4,210,252
44,2016,2016/7/2,186,235
45,2016,2016/7/3,181,230
46,2016,2016/7/6,170,231
47,2016,2016/7/1,167,209
48,2016,2016/7/7,113,153
49,2016,2016/8/5,170,215
50,2016,2016/8/3,165,202
51,2016,2016/8/2,159,195
52,2016,2016/8/1,136,161
53,2016,2016/8/4,130,183
54,2016,2016/8/7,84,125
55,2016,2016/8/6,78,89
56,2016,2016/9/4,251,306
57,2016,2016/9/5,248,305
58,2016,2016/9/2,206,266
59,2016,2016/9/1,203,282
60,2016,2016/9/3,198,247
61,2016,2016/9/7,130,175
62,2016,2016/9/6,110,147
63,2016,2016/10/1,267,340
64,2016,2016/10/6,222,287
65,2016,2016/10/4,220,278
66,2016,2016/10/3,217,285
67,2016,2016/10/5,217,289
68,2016,2016/10/7,208,266
69,2016,2016/10/2,195,238
70,2016,2016/11/5,289,353
71,2016,2016/11/1,242,317
72,2016,2016/11/3,231,286
73,2016,2016/11/2,230,285
74,2016,2016/11/6,221,299
75,2016,2016/11/4,204,253
76,2016,2016/11/7,192,268
77,2016,2016/12/5,260,336
78,2016,2016/12/4,236,302
79,2016,2016/12/3,209,254
80,2016,2016/12/6,180,237
81,2016,2016/12/2,168,196
82,2016,2016/12/1,163,208
83,2016,2016/12/7,137,200
84,2017,2017/1/1,230,294
85,2017,2017/1/2,207,264
86,2017,2017/1/3,188,278
87,2017,2017/1/4,178,214
88,2017,2017/1/5,174,250
89,2017,2017/1/7,151,190
90,2017,2017/1/6,123,166
91,2017,2017/2/5,227,286
92,2017,2017/2/3,181,231
93,2017,2017/2/1,171,208
94,2017,2017/2/2,164,202
95,2017,2017/2/6,154,212
96,2017,2017/2/4,148,174
97,2017,2017/2/7,132,213
98,2017,2017/3/5,319,414
99,2017,2017/3/3,304,377
100,2017,2017/3/4,273,343
101,2017,2017/3/2,175,220
102,2017,2017/3/6,139,185
103,2017,2017/3/1,128,161
104,2017,2017/3/7,112,166
105,2017,2017/4/2,206,273
106,2017,2017/4/5,189,235
107,2017,2017/4/3,183,238
108,2017,2017/4/1,175,229
109,2017,2017/4/4,171,228
110,2017,2017/4/7,162,239
111,2017,2017/4/6,161,209
112,2017,2017/5/3,269,317
113,2017,2017/5/5,223,273
114,2017,2017/5/2,218,270
115,2017,2017/5/4,204,258
116,2017,2017/5/1,190,235
117,2017,2017/5/6,131,167
118,2017,2017/5/7,124,177
119,2017,2017/6/5,307,397
120,2017,2017/6/4,277,366
121,2017,2017/6/1,224,270
122,2017,2017/6/3,211,289
123,2017,2017/6/2,206,250
124,2017,2017/6/7,164,230
125,2017,2017/6/6,152,215
126,2017,2017/7/1,258,331
127,2017,2017/7/2,195,253
128,2017,2017/7/5,191,248
129,2017,2017/7/3,188,239
130,2017,2017/7/4,187,237
131,2017,2017/7/6,163,207
132,2017,2017/7/7,150,229
133,2017,2017/8/2,152,200
134,2017,2017/8/4,147,190
135,2017,2017/8/3,140,180
136,2017,2017/8/5,124,166
137,2017,2017/8/1,122,174
138,2017,2017/8/6,96,117
139,2017,2017/8/7,96,144
140,2017,2017/9/5,262,336
141,2017,2017/9/2,210,287
142,2017,2017/9/1,209,287
143,2017,2017/9/3,198,257
144,2017,2017/9/4,189,245
145,2017,2017/9/6,167,236
146,2017,2017/9/7,132,198
147,2017,2017/10/2,285,352
148,2017,2017/10/1,281,348
149,2017,2017/10/5,260,326
150,2017,2017/10/3,230,276
151,2017,2017/10/4,215,268
152,2017,2017/10/7,197,267
153,2017,2017/10/6,165,236
154,2017,2017/11/2,272,305
155,2017,2017/11/4,266,333
156,2017,2017/11/3,259,323
157,2017,2017/11/5,250,307
158,2017,2017/11/1,214,279
159,2017,2017/11/6,162,222
160,2017,2017/11/7,125,177
161,2017,2017/12/5,261,331
162,2017,2017/12/4,216,266
163,2017,2017/12/1,208,257
164,2017,2017/12/2,192,237
165,2017,2017/12/6,191,253
166,2017,2017/12/3,182,235
167,2017,2017/12/7,177,237
168,2018,2018/1/3,259,303
169,2018,2018/1/2,254,305
170,2018,2018/1/1,235,284
171,2018,2018/1/5,233,277
172,2018,2018/1/4,191,229
173,2018,2018/1/6,161,221
174,2018,2018/1/7,129,186
175,2018,2018/2/3,233,277
176,2018,2018/2/5,225,293
177,2018,2018/2/2,218,256
178,2018,2018/2/4,198,246
179,2018,2018/2/1,191,236
180,2018,2018/2/6,148,185
181,2018,2018/2/7,130,170
182,2018,2018/3/5,264,342
183,2018,2018/3/4,218,262
184,2018,2018/3/6,188,239
185,2018,2018/3/3,180,240
186,2018,2018/3/2,164,197
187,2018,2018/3/1,154,191
188,2018,2018/3/7,113,167
189,2018,2018/4/5,261,361
190,2018,2018/4/3,226,280
191,2018,2018/4/4,226,301
192,2018,2018/4/2,210,278
193,2018,2018/4/1,204,272
194,2018,2018/4/7,168,238
195,2018,2018/4/6,132,170
196,2018,2018/5/4,238,299
197,2018,2018/5/3,225,306
198,2018,2018/5/5,214,287
199,2018,2018/5/1,196,258
200,2018,2018/5/2,186,228
201,2018,2018/5/6,152,196
202,2018,2018/5/7,147,192
203,2018,2018/6/5,330,422
204,2018,2018/6/4,237,296
205,2018,2018/6/1,220,278
206,2018,2018/6/3,216,272
207,2018,2018/6/2,202,251
208,2018,2018/6/6,190,251
209,2018,2018/6/7,127,184
210,2018,2018/7/1,244,306
211,2018,2018/7/2,222,301
212,2018,2018/7/5,218,288
213,2018,2018/7/4,196,248
214,2018,2018/7/3,181,235
215,2018,2018/7/7,175,275
216,2018,2018/7/6,123,168
217,2018,2018/8/4,171,212
218,2018,2018/8/5,171,227
219,2018,2018/8/3,153,204
220,2018,2018/8/1,126,173
221,2018,2018/8/2,123,159
222,2018,2018/8/6,86,133
223,2018,2018/8/7,74,105
224,2018,2018/9/5,243,317
225,2018,2018/9/1,217,281
226,2018,2018/9/4,205,248
227,2018,2018/9/6,199,252
228,2018,2018/9/3,198,235
229,2018,2018/9/2,187,236
230,2018,2018/9/7,150,206
231,2018,2018/10/2,330,395
232,2018,2018/10/3,293,352
233,2018,2018/10/5,285,365
234,2018,2018/10/1,267,315
235,2018,2018/10/4,238,295
236,2018,2018/10/6,179,231
237,2018,2018/10/7,154,217
238,2018,2018/11/4,262,311
239,2018,2018/11/5,261,341
240,2018,2018/11/3,247,302
241,2018,2018/11/1,221,291
242,2018,2018/11/2,209,256
243,2018,2018/11/6,159,249
244,2018,2018/11/7,146,209
245,2018,2018/12/1,208,275
246,2018,2018/12/5,182,228
247,2018,2018/12/6,180,258
248,2018,2018/12/3,178,234
249,2018,2018/12/2,177,241
250,2018,2018/12/4,176,222
251,2018,2018/12/7,161,212
252,2019,2019/1/3,243,301
253,2019,2019/1/4,221,280
254,2019,2019/1/5,207,268
255,2019,2019/1/2,201,249
256,2019,2019/1/6,177,224
257,2019,2019/1/1,164,205
258,2019,2019/1/7,111,149
259,2019,2019/2/5,233,305
260,2019,2019/2/3,201,254
261,2019,2019/2/1,193,243
262,2019,2019/2/6,179,238
263,2019,2019/2/2,176,228
264,2019,2019/2/4,174,229
265,2019,2019/2/7,127,180
266,2019,2019/3/5,271,354
267,2019,2019/3/3,241,307
268,2019,2019/3/6,203,270
269,2019,2019/3/7,196,276
270,2019,2019/3/4,195,242
271,2019,2019/3/2,193,249
272,2019,2019/3/1,186,220
273,2019,2019/4/2,240,292
274,2019,2019/4/1,239,297
275,2019,2019/4/5,228,285
276,2019,2019/4/3,201,262
277,2019,2019/4/4,167,226
278,2019,2019/4/6,152,209
279,2019,2019/4/7,122,163
280,2019,2019/5/5,271,350
281,2019,2019/5/2,221,278
282,2019,2019/5/3,220,256
283,2019,2019/5/4,214,270
284,2019,2019/5/1,210,264
285,2019,2019/5/6,166,233
286,2019,2019/5/7,154,216
287,2019,2019/6/5,245,296
288,2019,2019/6/2,227,305
289,2019,2019/6/3,216,263
290,2019,2019/6/4,212,264
291,2019,2019/6/6,203,272
292,2019,2019/6/7,180,277
293,2019,2019/6/1,179,218
294,2019,2019/7/2,272,337
295,2019,2019/7/1,239,295
296,2019,2019/7/3,237,291
297,2019,2019/7/4,200,248
298,2019,2019/7/5,189,241
299,2019,2019/7/7,135,186
300,2019,2019/7/6,126,152
301,2019,2019/8/4,181,224
302,2019,2019/8/5,166,221
303,2019,2019/8/1,139,180
304,2019,2019/8/6,136,193
305,2019,2019/8/2,123,165
306,2019,2019/8/3,111,141
307,2019,2019/8/7,81,104
308,2019,2019/9/1,226,277
309,2019,2019/9/5,223,296
310,2019,2019/9/3,202,242
311,2019,2019/9/4,202,238
312,2019,2019/9/7,174,233
313,2019,2019/9/2,163,196
314,2019,2019/9/6,136,171
315,2019,2019/10/4,320,384
316,2019,2019/10/3,303,379
317,2019,2019/10/2,293,388
318,2019,2019/10/5,249,322
319,2019,2019/10/1,210,245
320,2019,2019/10/6,180,234
321,2019,2019/10/7,130,176
322,2019,2019/11/5,299,382
323,2019,2019/11/4,266,328
324,2019,2019/11/3,254,320
325,2019,2019/11/2,225,283
326,2019,2019/11/6,213,287
327,2019,2019/11/1,178,231
328,2019,2019/11/7,132,179
329,2019,2019/12/4,240,290
330,2019,2019/12/5,201,257
331,2019,2019/12/1,194,232
332,2019,2019/12/3,193,255
333,2019,2019/12/7,191,260
334,2019,2019/12/2,187,238
335,2019,2019/12/6,150,223
336,2020,2020/1/5,247,318
337,2020,2020/1/4,199,248
338,2020,2020/1/6,183,254
339,2020,2020/1/2,179,224
340,2020,2020/1/3,176,214
341,2020,2020/1/1,165,205
342,2020,2020/1/7,114,162
343,2020,2020/2/4,214,289
344,2020,2020/2/5,213,254
345,2020,2020/2/3,191,244
346,2020,2020/2/6,188,259
347,2020,2020/2/2,175,204
348,2020,2020/2/1,141,184
349,2020,2020/2/7,128,177
350,2020,2020/3/3,101,127
351,2020,2020/3/1,100,111
352,2020,2020/3/2,96,113
353,2020,2020/3/5,84,94
354,2020,2020/3/4,77,89
355,2020,2020/3/7,67,89
356,2020,2020/3/6,60,79
357,2020,2020/4/3,31,34
358,2020,2020/4/4,25,29
359,2020,2020/4/5,23,27
