,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/01/02,14,21
1,2016,2016/01/07,13,17
2,2016,2016/01/06,12,18
3,2016,2016/01/01,10,16
4,2016,2016/01/05,10,15
5,2016,2016/01/03,8,13
6,2016,2016/01/04,7,10
7,2016,2016/02/05,18,21
8,2016,2016/02/04,13,19
9,2016,2016/02/06,13,18
10,2016,2016/02/01,10,14
11,2016,2016/02/07,8,13
12,2016,2016/02/02,6,9
13,2016,2016/02/03,6,7
14,2016,2016/03/05,21,38
15,2016,2016/03/02,16,22
16,2016,2016/03/04,16,23
17,2016,2016/03/06,16,25
18,2016,2016/03/01,13,16
19,2016,2016/03/07,12,25
20,2016,2016/03/03,9,13
21,2016,2016/04/01,25,43
22,2016,2016/04/05,24,32
23,2016,2016/04/06,20,31
24,2016,2016/04/07,14,26
25,2016,2016/04/02,13,15
26,2016,2016/04/04,13,18
27,2016,2016/04/03,9,12
28,2016,2016/05/02,20,23
29,2016,2016/05/01,18,34
30,2016,2016/05/06,16,23
31,2016,2016/05/07,16,22
32,2016,2016/05/03,14,19
33,2016,2016/05/05,11,16
34,2016,2016/05/04,9,9
35,2016,2016/06/04,26,34
36,2016,2016/06/03,20,20
37,2016,2016/06/02,17,22
38,2016,2016/06/01,15,19
39,2016,2016/06/05,13,22
40,2016,2016/06/07,12,19
41,2016,2016/06/06,8,8
42,2016,2016/07/07,27,50
43,2016,2016/07/06,24,31
44,2016,2016/07/05,23,44
45,2016,2016/07/03,20,31
46,2016,2016/07/01,19,31
47,2016,2016/07/04,18,21
48,2016,2016/07/02,12,15
49,2016,2016/08/01,27,44
50,2016,2016/08/02,21,31
51,2016,2016/08/06,17,35
52,2016,2016/08/07,17,27
53,2016,2016/08/03,13,20
54,2016,2016/08/05,12,13
55,2016,2016/08/04,8,12
56,2016,2016/09/05,22,26
57,2016,2016/09/04,20,30
58,2016,2016/09/01,19,26
59,2016,2016/09/06,19,27
60,2016,2016/09/07,19,27
61,2016,2016/09/02,18,25
62,2016,2016/09/03,10,12
63,2016,2016/10/07,24,36
64,2016,2016/10/04,23,29
65,2016,2016/10/05,23,33
66,2016,2016/10/01,22,28
67,2016,2016/10/06,22,32
68,2016,2016/10/03,14,19
69,2016,2016/10/02,9,10
70,2016,2016/11/03,32,41
71,2016,2016/11/02,16,23
72,2016,2016/11/06,16,20
73,2016,2016/11/05,15,17
74,2016,2016/11/01,12,15
75,2016,2016/11/07,12,20
76,2016,2016/11/04,9,10
77,2016,2016/12/05,20,42
78,2016,2016/12/04,16,24
79,2016,2016/12/06,16,24
80,2016,2016/12/01,14,19
81,2016,2016/12/03,14,18
82,2016,2016/12/02,12,20
83,2016,2016/12/07,6,12
84,2017,2017/01/07,22,28
85,2017,2017/01/02,13,18
86,2017,2017/01/01,12,14
87,2017,2017/01/03,11,16
88,2017,2017/01/05,11,21
89,2017,2017/01/06,11,18
90,2017,2017/01/04,10,12
91,2017,2017/02/07,17,28
92,2017,2017/02/05,13,31
93,2017,2017/02/06,12,16
94,2017,2017/02/03,10,14
95,2017,2017/02/01,9,11
96,2017,2017/02/02,7,9
97,2017,2017/02/04,6,7
98,2017,2017/03/05,27,41
99,2017,2017/03/06,21,35
100,2017,2017/03/04,19,23
101,2017,2017/03/01,14,18
102,2017,2017/03/02,14,20
103,2017,2017/03/03,12,13
104,2017,2017/03/07,9,20
105,2017,2017/04/04,21,45
106,2017,2017/04/01,17,29
107,2017,2017/04/07,16,29
108,2017,2017/04/06,15,22
109,2017,2017/04/05,14,19
110,2017,2017/04/03,13,15
111,2017,2017/04/02,11,15
112,2017,2017/05/05,23,30
113,2017,2017/05/06,21,29
114,2017,2017/05/07,17,26
115,2017,2017/05/01,16,22
116,2017,2017/05/03,13,13
117,2017,2017/05/04,10,11
118,2017,2017/05/02,8,13
119,2017,2017/06/01,29,39
120,2017,2017/06/05,26,36
121,2017,2017/06/06,20,34
122,2017,2017/06/07,20,31
123,2017,2017/06/02,15,23
124,2017,2017/06/04,15,19
125,2017,2017/06/03,14,19
126,2017,2017/07/06,31,46
127,2017,2017/07/07,31,51
128,2017,2017/07/01,22,38
129,2017,2017/07/05,22,28
130,2017,2017/07/04,17,26
131,2017,2017/07/02,16,19
132,2017,2017/07/03,14,16
133,2017,2017/08/07,27,45
134,2017,2017/08/03,23,44
135,2017,2017/08/01,22,41
136,2017,2017/08/06,19,28
137,2017,2017/08/02,18,28
138,2017,2017/08/05,17,21
139,2017,2017/08/04,15,23
140,2017,2017/09/05,26,38
141,2017,2017/09/06,20,25
142,2017,2017/09/03,16,25
143,2017,2017/09/04,14,15
144,2017,2017/09/02,13,14
145,2017,2017/09/07,13,17
146,2017,2017/09/01,11,19
147,2017,2017/10/07,25,43
148,2017,2017/10/01,22,28
149,2017,2017/10/03,20,26
150,2017,2017/10/04,18,21
151,2017,2017/10/06,18,21
