,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/2,44,67
1,2016,2016/1/6,41,78
2,2016,2016/1/1,37,60
3,2016,2016/1/3,33,50
4,2016,2016/1/7,30,61
5,2016,2016/1/5,26,42
6,2016,2016/1/4,24,37
7,2016,2016/2/1,40,68
8,2016,2016/2/4,37,49
9,2016,2016/2/3,34,42
10,2016,2016/2/5,32,44
11,2016,2016/2/2,28,38
12,2016,2016/2/6,25,42
13,2016,2016/2/7,22,31
14,2016,2016/3/2,47,71
15,2016,2016/3/4,40,68
16,2016,2016/3/3,38,56
17,2016,2016/3/1,26,32
18,2016,2016/3/6,24,30
19,2016,2016/3/7,20,31
20,2016,2016/3/5,18,24
21,2016,2016/4/5,42,73
22,2016,2016/4/7,38,67
23,2016,2016/4/6,37,68
24,2016,2016/4/4,31,43
25,2016,2016/4/1,29,39
26,2016,2016/4/2,27,39
27,2016,2016/4/3,27,37
28,2016,2016/5/1,42,61
29,2016,2016/5/7,39,54
30,2016,2016/5/5,33,48
31,2016,2016/5/2,30,47
32,2016,2016/5/6,28,46
33,2016,2016/5/4,26,29
34,2016,2016/5/3,25,35
35,2016,2016/6/4,55,79
36,2016,2016/6/2,43,58
37,2016,2016/6/5,37,76
38,2016,2016/6/1,34,45
39,2016,2016/6/6,30,47
40,2016,2016/6/3,28,39
41,2016,2016/6/7,28,61
42,2016,2016/7/5,48,83
43,2016,2016/7/3,45,67
44,2016,2016/7/6,41,57
45,2016,2016/7/1,38,56
46,2016,2016/7/4,35,52
47,2016,2016/7/7,34,50
48,2016,2016/7/2,29,39
49,2016,2016/8/2,58,82
50,2016,2016/8/4,54,93
51,2016,2016/8/1,39,61
52,2016,2016/8/5,39,57
53,2016,2016/8/3,37,50
54,2016,2016/8/7,34,64
55,2016,2016/8/6,32,49
56,2016,2016/9/5,50,86
57,2016,2016/9/4,38,54
58,2016,2016/9/1,33,42
59,2016,2016/9/3,31,33
60,2016,2016/9/2,29,43
61,2016,2016/9/6,26,48
62,2016,2016/9/7,25,34
63,2016,2016/10/1,34,56
64,2016,2016/10/6,31,46
65,2016,2016/10/7,29,45
66,2016,2016/10/3,27,37
67,2016,2016/10/5,26,33
68,2016,2016/10/2,23,37
69,2016,2016/10/4,23,28
70,2016,2016/11/3,36,52
71,2016,2016/11/2,32,47
72,2016,2016/11/5,32,51
73,2016,2016/11/1,31,46
74,2016,2016/11/4,26,41
75,2016,2016/11/6,22,37
76,2016,2016/11/7,17,25
77,2016,2016/12/5,38,64
78,2016,2016/12/4,35,61
79,2016,2016/12/3,34,48
80,2016,2016/12/1,27,41
81,2016,2016/12/6,23,30
82,2016,2016/12/2,22,31
83,2016,2016/12/7,19,26
84,2017,2017/1/1,44,52
85,2017,2017/1/3,41,69
86,2017,2017/1/5,37,58
87,2017,2017/1/2,35,54
88,2017,2017/1/4,29,48
89,2017,2017/1/6,28,40
90,2017,2017/1/7,24,37
91,2017,2017/2/5,38,56
92,2017,2017/2/4,35,44
93,2017,2017/2/1,31,48
94,2017,2017/2/6,27,37
95,2017,2017/2/2,24,36
96,2017,2017/2/3,23,25
97,2017,2017/2/7,12,17
98,2017,2017/3/5,42,66
99,2017,2017/3/3,38,56
100,2017,2017/3/1,34,39
101,2017,2017/3/2,34,46
102,2017,2017/3/4,34,45
103,2017,2017/3/6,30,43
104,2017,2017/3/7,17,20
105,2017,2017/4/1,42,66
106,2017,2017/4/2,35,43
107,2017,2017/4/5,35,53
108,2017,2017/4/3,31,43
109,2017,2017/4/4,30,41
110,2017,2017/4/6,29,40
111,2017,2017/4/7,27,33
112,2017,2017/5/2,51,77
113,2017,2017/5/1,39,55
114,2017,2017/5/3,35,49
115,2017,2017/5/5,33,55
116,2017,2017/5/7,31,56
117,2017,2017/5/6,24,37
118,2017,2017/5/4,18,34
119,2017,2017/6/5,57,77
120,2017,2017/6/1,47,79
121,2017,2017/6/4,47,68
122,2017,2017/6/3,42,56
123,2017,2017/6/2,27,35
124,2017,2017/6/6,22,36
125,2017,2017/6/7,21,33
126,2017,2017/7/1,50,77
127,2017,2017/7/5,49,64
128,2017,2017/7/6,49,86
129,2017,2017/7/4,38,50
130,2017,2017/7/7,38,55
131,2017,2017/7/3,37,56
132,2017,2017/7/2,36,54
133,2017,2017/8/2,53,98
134,2017,2017/8/1,48,70
135,2017,2017/8/3,48,73
136,2017,2017/8/4,40,59
137,2017,2017/8/5,39,57
138,2017,2017/8/6,32,54
139,2017,2017/8/7,25,49
140,2017,2017/9/5,55,80
141,2017,2017/9/2,42,50
142,2017,2017/9/3,42,61
143,2017,2017/9/4,36,51
144,2017,2017/9/1,35,51
145,2017,2017/9/6,31,49
146,2017,2017/9/7,23,44
147,2017,2017/10/2,40,55
148,2017,2017/10/1,36,52
149,2017,2017/10/5,33,51
150,2017,2017/10/6,27,44
151,2017,2017/10/7,27,45
152,2017,2017/10/4,25,37
153,2017,2017/10/3,23,32
154,2017,2017/11/4,40,64
155,2017,2017/11/1,35,41
156,2017,2017/11/2,32,42
157,2017,2017/11/3,31,42
158,2017,2017/11/5,30,45
159,2017,2017/11/6,21,33
160,2017,2017/11/7,20,30
161,2017,2017/12/6,39,47
162,2017,2017/12/5,38,57
163,2017,2017/12/1,34,47
164,2017,2017/12/3,32,43
165,2017,2017/12/2,30,43
166,2017,2017/12/4,29,37
167,2017,2017/12/7,21,30
168,2018,2018/1/3,38,53
169,2018,2018/1/1,36,52
170,2018,2018/1/5,33,47
171,2018,2018/1/6,31,44
172,2018,2018/1/4,30,42
173,2018,2018/1/2,25,44
174,2018,2018/1/7,18,32
175,2018,2018/2/1,32,44
176,2018,2018/2/4,31,50
177,2018,2018/2/5,31,38
178,2018,2018/2/2,29,37
179,2018,2018/2/6,28,44
180,2018,2018/2/7,18,29
181,2018,2018/2/3,17,26
182,2018,2018/3/3,37,50
183,2018,2018/3/5,36,44
184,2018,2018/3/2,26,41
185,2018,2018/3/6,24,33
186,2018,2018/3/1,21,38
187,2018,2018/3/4,19,25
188,2018,2018/3/7,10,15
189,2018,2018/4/1,37,47
190,2018,2018/4/5,30,38
191,2018,2018/4/7,29,43
192,2018,2018/4/3,28,36
193,2018,2018/4/2,27,41
194,2018,2018/4/6,23,34
195,2018,2018/4/4,20,26
196,2018,2018/5/4,54,78
197,2018,2018/5/3,41,54
198,2018,2018/5/2,39,62
199,2018,2018/5/5,37,53
200,2018,2018/5/1,33,50
201,2018,2018/5/7,29,41
202,2018,2018/5/6,27,46
203,2018,2018/6/5,44,54
204,2018,2018/6/1,32,37
205,2018,2018/6/2,32,47
206,2018,2018/6/3,27,47
207,2018,2018/6/6,25,41
208,2018,2018/6/7,25,35
209,2018,2018/6/4,20,29
210,2018,2018/7/2,46,75
211,2018,2018/7/1,38,50
212,2018,2018/7/5,36,52
213,2018,2018/7/7,33,58
214,2018,2018/7/3,29,43
215,2018,2018/7/4,27,37
216,2018,2018/7/6,26,38
217,2018,2018/8/3,48,71
218,2018,2018/8/4,47,74
219,2018,2018/8/5,46,75
220,2018,2018/8/2,34,49
221,2018,2018/8/6,34,72
222,2018,2018/8/1,31,45
223,2018,2018/8/7,30,53
224,2018,2018/9/5,44,59
225,2018,2018/9/2,36,48
226,2018,2018/9/1,33,49
227,2018,2018/9/3,32,42
228,2018,2018/9/6,24,34
229,2018,2018/9/4,23,27
230,2018,2018/9/7,20,33
231,2018,2018/10/1,43,56
232,2018,2018/10/2,40,58
233,2018,2018/10/3,39,54
234,2018,2018/10/4,32,43
235,2018,2018/10/5,26,33
236,2018,2018/10/7,20,30
237,2018,2018/10/6,19,32
238,2018,2018/11/4,31,41
239,2018,2018/11/5,30,38
