,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/6,34,45
1,2016,2016/1/1,33,42
2,2016,2016/1/4,32,43
3,2016,2016/1/7,29,46
4,2016,2016/1/5,27,39
5,2016,2016/1/3,21,35
6,2016,2016/1/2,19,26
7,2016,2016/2/1,27,39
8,2016,2016/2/3,23,32
9,2016,2016/2/4,23,37
10,2016,2016/2/6,22,30
11,2016,2016/2/7,21,30
12,2016,2016/2/2,19,34
13,2016,2016/2/5,15,18
14,2016,2016/3/1,30,43
15,2016,2016/3/2,28,39
16,2016,2016/3/5,28,42
17,2016,2016/3/4,27,37
18,2016,2016/3/6,27,30
19,2016,2016/3/3,25,37
20,2016,2016/3/7,25,34
21,2016,2016/4/2,33,45
22,2016,2016/4/4,32,51
23,2016,2016/4/5,32,45
24,2016,2016/4/6,31,50
25,2016,2016/4/1,28,37
26,2016,2016/4/3,23,32
27,2016,2016/4/7,18,34
28,2016,2016/5/3,36,52
29,2016,2016/5/1,32,43
30,2016,2016/5/5,27,50
31,2016,2016/5/6,27,44
32,2016,2016/5/2,26,37
33,2016,2016/5/7,26,32
34,2016,2016/5/4,14,18
35,2016,2016/6/4,43,71
36,2016,2016/6/3,41,60
37,2016,2016/6/5,35,55
38,2016,2016/6/2,30,36
39,2016,2016/6/6,25,49
40,2016,2016/6/1,20,28
41,2016,2016/6/7,13,21
42,2016,2016/7/5,46,58
43,2016,2016/7/2,37,56
44,2016,2016/7/6,37,59
45,2016,2016/7/3,33,39
46,2016,2016/7/7,33,49
47,2016,2016/7/4,29,42
48,2016,2016/7/1,24,32
49,2016,2016/8/3,44,58
50,2016,2016/8/5,34,66
51,2016,2016/8/1,33,48
52,2016,2016/8/2,33,49
53,2016,2016/8/6,24,39
54,2016,2016/8/4,22,32
55,2016,2016/8/7,18,25
56,2016,2016/9/5,36,58
57,2016,2016/9/4,35,53
58,2016,2016/9/6,33,61
59,2016,2016/9/7,29,48
60,2016,2016/9/2,23,31
61,2016,2016/9/1,20,35
62,2016,2016/9/3,12,13
63,2016,2016/10/7,36,57
64,2016,2016/10/6,33,45
65,2016,2016/10/1,29,46
66,2016,2016/10/4,24,33
67,2016,2016/10/2,23,32
68,2016,2016/10/3,22,35
69,2016,2016/10/5,20,29
70,2016,2016/11/1,30,43
71,2016,2016/11/3,29,36
72,2016,2016/11/6,25,44
73,2016,2016/11/5,23,28
74,2016,2016/11/2,17,24
75,2016,2016/11/7,17,24
76,2016,2016/11/4,14,18
77,2016,2016/12/6,20,29
78,2016,2016/12/3,19,30
79,2016,2016/12/5,19,26
80,2016,2016/12/4,17,28
81,2016,2016/12/7,15,17
82,2016,2016/12/2,13,15
83,2016,2016/12/1,8,11
84,2017,2017/1/1,25,37
85,2017,2017/1/3,22,24
86,2017,2017/1/4,22,26
87,2017,2017/1/2,21,26
88,2017,2017/1/7,21,33
89,2017,2017/1/5,20,30
90,2017,2017/1/6,16,23
91,2017,2017/2/3,29,38
92,2017,2017/2/5,29,39
93,2017,2017/2/2,24,31
94,2017,2017/2/6,23,35
95,2017,2017/2/1,18,25
96,2017,2017/2/4,18,23
97,2017,2017/2/7,13,21
98,2017,2017/3/4,32,39
99,2017,2017/3/2,30,41
100,2017,2017/3/5,30,42
101,2017,2017/3/3,27,33
102,2017,2017/3/6,24,32
103,2017,2017/3/1,18,23
104,2017,2017/3/7,17,25
105,2017,2017/4/2,33,54
106,2017,2017/4/1,32,42
107,2017,2017/4/3,31,40
108,2017,2017/4/6,31,41
109,2017,2017/4/5,30,45
110,2017,2017/4/4,23,34
111,2017,2017/4/7,21,32
112,2017,2017/5/2,35,52
113,2017,2017/5/3,32,37
114,2017,2017/5/1,31,45
115,2017,2017/5/5,29,44
116,2017,2017/5/7,28,47
117,2017,2017/5/4,25,49
118,2017,2017/5/6,15,19
119,2017,2017/6/4,39,48
120,2017,2017/6/5,32,51
121,2017,2017/6/3,28,53
122,2017,2017/6/1,27,43
123,2017,2017/6/2,25,32
124,2017,2017/6/6,23,27
125,2017,2017/6/7,21,27
126,2017,2017/7/1,34,56
127,2017,2017/7/6,34,55
128,2017,2017/7/7,27,46
129,2017,2017/7/3,26,37
130,2017,2017/7/4,26,37
131,2017,2017/7/5,17,23
132,2017,2017/7/2,16,24
133,2017,2017/8/4,34,54
134,2017,2017/8/2,32,44
135,2017,2017/8/3,28,41
136,2017,2017/8/7,24,32
137,2017,2017/8/1,23,35
138,2017,2017/8/6,23,41
139,2017,2017/8/5,21,22
140,2017,2017/9/5,34,45
141,2017,2017/9/3,28,41
142,2017,2017/9/1,22,26
143,2017,2017/9/4,22,33
144,2017,2017/9/7,22,34
145,2017,2017/9/6,21,28
146,2017,2017/9/2,17,25
147,2017,2017/10/2,25,41
148,2017,2017/10/4,23,27
149,2017,2017/10/3,21,24
150,2017,2017/10/1,19,25
151,2017,2017/10/5,14,22
152,2017,2017/10/6,13,22
153,2017,2017/10/7,11,16
154,2017,2017/11/3,31,41
