,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/5,43,62
1,2016,2016/1/4,41,60
2,2016,2016/1/6,40,58
3,2016,2016/1/7,35,49
4,2016,2016/1/2,34,51
5,2016,2016/1/3,27,40
6,2016,2016/1/1,24,31
7,2016,2016/2/2,43,51
8,2016,2016/2/1,40,50
9,2016,2016/2/3,35,59
10,2016,2016/2/5,34,42
11,2016,2016/2/4,33,54
12,2016,2016/2/6,30,40
13,2016,2016/2/7,24,35
14,2016,2016/3/6,53,69
15,2016,2016/3/2,48,60
16,2016,2016/3/3,45,53
17,2016,2016/3/4,45,57
18,2016,2016/3/1,35,47
19,2016,2016/3/7,27,42
20,2016,2016/3/5,26,37
21,2016,2016/4/5,51,68
22,2016,2016/4/6,50,65
23,2016,2016/4/1,48,82
24,2016,2016/4/2,46,56
25,2016,2016/4/3,46,71
26,2016,2016/4/4,33,43
27,2016,2016/4/7,21,31
28,2016,2016/5/2,70,103
29,2016,2016/5/1,59,76
30,2016,2016/5/7,52,82
31,2016,2016/5/6,51,80
32,2016,2016/5/3,45,55
33,2016,2016/5/4,38,44
34,2016,2016/5/5,37,45
35,2016,2016/6/4,84,103
36,2016,2016/6/3,77,98
37,2016,2016/6/2,65,74
38,2016,2016/6/1,60,79
39,2016,2016/6/5,54,79
40,2016,2016/6/6,50,71
41,2016,2016/6/7,39,66
42,2016,2016/7/6,66,86
43,2016,2016/7/5,65,93
44,2016,2016/7/4,59,77
45,2016,2016/7/3,56,74
46,2016,2016/7/7,51,83
47,2016,2016/7/2,50,63
48,2016,2016/7/1,48,72
49,2016,2016/8/3,72,109
50,2016,2016/8/1,68,96
51,2016,2016/8/2,58,75
52,2016,2016/8/4,57,88
53,2016,2016/8/7,53,85
54,2016,2016/8/5,47,59
55,2016,2016/8/6,39,54
56,2016,2016/9/5,71,96
57,2016,2016/9/4,64,82
58,2016,2016/9/1,60,82
59,2016,2016/9/2,51,71
60,2016,2016/9/3,49,71
61,2016,2016/9/6,44,67
62,2016,2016/9/7,32,61
63,2016,2016/10/6,63,93
64,2016,2016/10/1,55,75
65,2016,2016/10/5,52,82
66,2016,2016/10/2,50,69
67,2016,2016/10/3,44,66
68,2016,2016/10/4,41,67
69,2016,2016/10/7,41,50
70,2016,2016/11/3,51,60
71,2016,2016/11/2,48,68
72,2016,2016/11/4,45,77
73,2016,2016/11/6,32,54
74,2016,2016/11/7,32,52
75,2016,2016/11/5,29,33
76,2016,2016/11/1,26,32
77,2016,2016/12/5,49,70
78,2016,2016/12/4,40,49
79,2016,2016/12/1,33,49
80,2016,2016/12/6,28,39
81,2016,2016/12/2,26,34
82,2016,2016/12/3,25,33
83,2016,2016/12/7,13,22
84,2017,2017/1/4,46,66
85,2017,2017/1/2,32,39
86,2017,2017/1/5,32,42
87,2017,2017/1/6,30,41
88,2017,2017/1/7,29,46
89,2017,2017/1/1,24,38
90,2017,2017/1/3,22,30
91,2017,2017/2/5,48,64
92,2017,2017/2/2,36,49
93,2017,2017/2/3,34,45
94,2017,2017/2/6,31,43
95,2017,2017/2/4,26,35
96,2017,2017/2/7,25,31
97,2017,2017/2/1,23,26
98,2017,2017/3/5,62,102
99,2017,2017/3/4,54,63
100,2017,2017/3/3,53,60
101,2017,2017/3/2,45,58
102,2017,2017/3/1,34,44
103,2017,2017/3/6,32,45
104,2017,2017/3/7,31,48
105,2017,2017/4/1,57,73
106,2017,2017/4/2,54,72
107,2017,2017/4/6,54,80
108,2017,2017/4/3,48,57
109,2017,2017/4/5,42,53
110,2017,2017/4/7,38,48
111,2017,2017/4/4,36,47
112,2017,2017/5/1,68,91
113,2017,2017/5/2,60,75
114,2017,2017/5/3,59,83
115,2017,2017/5/5,53,69
116,2017,2017/5/7,46,57
117,2017,2017/5/4,44,52
118,2017,2017/5/6,37,48
119,2017,2017/6/5,79,98
120,2017,2017/6/1,74,90
121,2017,2017/6/4,68,94
