,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/6,34,55
1,2016,2016/1/5,31,38
2,2016,2016/1/2,29,34
3,2016,2016/1/4,29,44
4,2016,2016/1/1,23,27
5,2016,2016/1/7,23,34
6,2016,2016/1/3,17,33
7,2016,2016/2/1,23,35
8,2016,2016/2/3,23,39
9,2016,2016/2/5,23,35
10,2016,2016/2/6,22,31
11,2016,2016/2/7,22,35
12,2016,2016/2/2,18,23
13,2016,2016/2/4,15,24
14,2016,2016/3/3,31,43
15,2016,2016/3/2,27,46
16,2016,2016/3/6,26,41
17,2016,2016/3/5,25,36
18,2016,2016/3/4,23,38
19,2016,2016/3/1,20,26
20,2016,2016/3/7,15,19
21,2016,2016/4/1,28,41
22,2016,2016/4/4,28,35
23,2016,2016/4/3,26,33
24,2016,2016/4/2,25,37
25,2016,2016/4/5,24,33
26,2016,2016/4/6,17,21
27,2016,2016/4/7,13,14
28,2016,2016/5/2,31,40
29,2016,2016/5/5,31,41
30,2016,2016/5/1,29,52
31,2016,2016/5/3,26,34
32,2016,2016/5/4,24,30
33,2016,2016/5/6,23,34
34,2016,2016/5/7,21,36
35,2016,2016/6/5,35,48
36,2016,2016/6/1,32,37
37,2016,2016/6/2,30,44
38,2016,2016/6/3,28,35
39,2016,2016/6/6,28,38
40,2016,2016/6/4,26,38
41,2016,2016/6/7,19,28
42,2016,2016/7/5,39,54
43,2016,2016/7/7,39,53
44,2016,2016/7/1,35,61
45,2016,2016/7/4,31,39
46,2016,2016/7/3,29,31
47,2016,2016/7/6,29,42
48,2016,2016/7/2,20,34
49,2016,2016/8/3,38,44
50,2016,2016/8/1,33,51
51,2016,2016/8/2,33,55
52,2016,2016/8/4,30,43
53,2016,2016/8/5,26,44
54,2016,2016/8/7,26,39
55,2016,2016/8/6,24,54
56,2016,2016/9/5,35,45
57,2016,2016/9/3,34,38
58,2016,2016/9/4,26,38
59,2016,2016/9/1,25,33
60,2016,2016/9/7,19,25
61,2016,2016/9/2,18,24
62,2016,2016/9/6,18,32
63,2016,2016/10/1,41,73
64,2016,2016/10/6,38,68
65,2016,2016/10/5,32,35
66,2016,2016/10/4,29,39
67,2016,2016/10/3,26,38
68,2016,2016/10/2,23,27
69,2016,2016/10/7,21,31
70,2016,2016/11/3,37,47
71,2016,2016/11/5,32,52
72,2016,2016/11/1,27,37
73,2016,2016/11/2,25,35
74,2016,2016/11/6,24,37
75,2016,2016/11/4,18,26
76,2016,2016/11/7,14,23
77,2016,2016/12/5,38,47
78,2016,2016/12/4,30,48
79,2016,2016/12/6,27,38
80,2016,2016/12/3,26,30
81,2016,2016/12/2,25,28
82,2016,2016/12/7,23,37
83,2016,2016/12/1,18,31
84,2017,2017/1/2,36,52
85,2017,2017/1/1,28,46
86,2017,2017/1/4,25,35
87,2017,2017/1/5,23,34
88,2017,2017/1/3,21,27
89,2017,2017/1/6,20,28
90,2017,2017/1/7,19,24
91,2017,2017/2/4,30,39
92,2017,2017/2/5,29,38
93,2017,2017/2/3,22,31
94,2017,2017/2/6,21,31
95,2017,2017/2/2,18,27
96,2017,2017/2/7,16,27
97,2017,2017/2/1,15,19
98,2017,2017/3/4,36,47
99,2017,2017/3/3,32,49
100,2017,2017/3/5,32,43
101,2017,2017/3/1,24,34
102,2017,2017/3/2,24,30
103,2017,2017/3/6,18,25
104,2017,2017/3/7,17,23
105,2017,2017/4/2,32,45
106,2017,2017/4/5,27,36
107,2017,2017/4/6,27,31
108,2017,2017/4/1,25,33
109,2017,2017/4/7,25,37
110,2017,2017/4/4,24,30
111,2017,2017/4/3,18,24
112,2017,2017/5/3,32,38
113,2017,2017/5/1,31,44
114,2017,2017/5/5,28,47
115,2017,2017/5/2,26,36
116,2017,2017/5/4,25,32
117,2017,2017/5/6,22,33
118,2017,2017/5/7,21,32
119,2017,2017/6/5,38,65
120,2017,2017/6/2,36,43
121,2017,2017/6/1,34,56
122,2017,2017/6/3,33,41
123,2017,2017/6/7,30,48
124,2017,2017/6/4,27,42
125,2017,2017/6/6,25,34
126,2017,2017/7/7,40,69
127,2017,2017/7/1,36,55
128,2017,2017/7/3,33,47
129,2017,2017/7/4,31,41
130,2017,2017/7/6,29,39
131,2017,2017/7/5,28,46
132,2017,2017/7/2,20,26
133,2017,2017/8/4,45,66
134,2017,2017/8/2,36,43
135,2017,2017/8/3,35,44
136,2017,2017/8/1,26,40
137,2017,2017/8/5,24,32
138,2017,2017/8/7,24,42
139,2017,2017/8/6,18,45
140,2017,2017/9/5,32,41
141,2017,2017/9/6,27,31
142,2017,2017/9/2,24,29
143,2017,2017/9/4,23,33
144,2017,2017/9/7,21,34
145,2017,2017/9/1,19,23
146,2017,2017/9/3,19,21
147,2017,2017/10/3,37,52
148,2017,2017/10/2,36,54
149,2017,2017/10/5,27,39
150,2017,2017/10/1,26,33
151,2017,2017/10/6,25,37
152,2017,2017/10/7,25,33
153,2017,2017/10/4,22,30
154,2017,2017/11/3,42,59
155,2017,2017/11/5,35,44
156,2017,2017/11/4,34,54
157,2017,2017/11/1,33,43
158,2017,2017/11/2,28,32
159,2017,2017/11/7,28,30
160,2017,2017/11/6,22,37
161,2017,2017/12/5,47,68
162,2017,2017/12/2,31,35
163,2017,2017/12/3,31,42
164,2017,2017/12/6,29,36
165,2017,2017/12/1,28,36
166,2017,2017/12/4,26,34
167,2017,2017/12/7,18,23
168,2018,2018/1/4,30,38
169,2018,2018/1/1,27,44
170,2018,2018/1/2,23,35
171,2018,2018/1/5,23,31
172,2018,2018/1/3,21,31
173,2018,2018/1/6,20,34
174,2018,2018/1/7,15,22
175,2018,2018/2/1,27,31
176,2018,2018/2/4,26,34
177,2018,2018/2/5,26,34
178,2018,2018/2/3,24,33
179,2018,2018/2/7,22,28
180,2018,2018/2/2,17,19
181,2018,2018/2/6,17,20
182,2018,2018/3/3,25,34
183,2018,2018/3/6,25,34
184,2018,2018/3/5,24,30
185,2018,2018/3/1,20,30
186,2018,2018/3/2,20,30
187,2018,2018/3/7,19,29
188,2018,2018/3/4,17,20
189,2018,2018/4/5,25,36
190,2018,2018/4/4,22,28
191,2018,2018/4/1,21,33
192,2018,2018/4/6,21,28
193,2018,2018/4/2,19,22
194,2018,2018/4/7,18,27
195,2018,2018/4/3,12,19
196,2018,2018/5/5,31,40
197,2018,2018/5/3,30,48
198,2018,2018/5/2,28,34
199,2018,2018/5/4,26,37
200,2018,2018/5/6,26,43
201,2018,2018/5/1,22,28
202,2018,2018/5/7,21,25
203,2018,2018/6/5,30,43
204,2018,2018/6/1,25,38
205,2018,2018/6/6,24,35
206,2018,2018/6/3,22,25
207,2018,2018/6/2,20,24
208,2018,2018/6/4,19,28
209,2018,2018/6/7,18,31
210,2018,2018/7/1,38,54
211,2018,2018/7/2,38,51
212,2018,2018/7/7,32,55
213,2018,2018/7/4,31,41
214,2018,2018/7/3,21,29
215,2018,2018/7/6,18,24
216,2018,2018/7/5,17,20
217,2018,2018/8/2,35,47
218,2018,2018/8/5,35,48
219,2018,2018/8/1,31,48
220,2018,2018/8/3,31,42
221,2018,2018/8/4,30,46
222,2018,2018/8/7,26,42
223,2018,2018/8/6,23,30
224,2018,2018/9/6,31,38
225,2018,2018/9/7,29,52
226,2018,2018/9/2,24,33
227,2018,2018/9/3,24,29
228,2018,2018/9/5,23,34
229,2018,2018/9/4,22,36
230,2018,2018/9/1,19,45
231,2018,2018/10/5,39,59
232,2018,2018/10/2,33,43
233,2018,2018/10/1,32,48
234,2018,2018/10/4,32,39
235,2018,2018/10/3,30,44
236,2018,2018/10/7,29,40
237,2018,2018/10/6,28,37
238,2018,2018/11/1,32,46
239,2018,2018/11/5,29,36
240,2018,2018/11/4,28,41
241,2018,2018/11/3,22,28
242,2018,2018/11/2,20,24
243,2018,2018/11/6,20,26
244,2018,2018/11/7,13,20
245,2018,2018/12/6,31,52
246,2018,2018/12/1,29,50
247,2018,2018/12/4,23,33
248,2018,2018/12/5,21,30
249,2018,2018/12/2,19,26
250,2018,2018/12/3,18,22
251,2018,2018/12/7,14,15
252,2019,2019/1/2,35,48
253,2019,2019/1/6,27,39
254,2019,2019/1/5,26,32
255,2019,2019/1/3,22,25
256,2019,2019/1/1,19,29
257,2019,2019/1/4,18,23
258,2019,2019/1/7,7,7
259,2019,2019/2/1,27,43
260,2019,2019/2/3,26,35
261,2019,2019/2/6,26,35
262,2019,2019/2/4,23,33
263,2019,2019/2/5,23,37
264,2019,2019/2/2,21,30
265,2019,2019/2/7,20,33
266,2019,2019/3/6,28,34
267,2019,2019/3/2,20,24
268,2019,2019/3/7,20,33
269,2019,2019/3/5,19,26
270,2019,2019/3/1,17,22
271,2019,2019/3/3,17,25
272,2019,2019/3/4,14,16
