,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/5,27,41
1,2016,2016/1/1,26,43
2,2016,2016/1/3,26,28
3,2016,2016/1/6,26,36
4,2016,2016/1/4,23,31
5,2016,2016/1/2,21,31
6,2016,2016/1/7,18,31
7,2016,2016/2/5,36,50
8,2016,2016/2/4,34,42
9,2016,2016/2/6,29,39
10,2016,2016/2/1,28,38
11,2016,2016/2/2,23,31
12,2016,2016/2/3,21,32
13,2016,2016/2/7,18,26
14,2016,2016/3/2,31,39
15,2016,2016/3/5,30,46
16,2016,2016/3/4,24,32
17,2016,2016/3/1,21,29
18,2016,2016/3/6,21,27
19,2016,2016/3/3,19,23
20,2016,2016/3/7,15,29
21,2016,2016/4/5,30,43
22,2016,2016/4/1,28,31
23,2016,2016/4/6,20,23
24,2016,2016/4/3,18,24
25,2016,2016/4/4,14,20
26,2016,2016/4/2,13,18
27,2016,2016/4/7,13,23
28,2016,2016/5/1,28,42
29,2016,2016/5/2,26,36
30,2016,2016/5/3,23,28
31,2016,2016/5/4,19,33
32,2016,2016/5/7,18,25
33,2016,2016/5/6,15,26
34,2016,2016/5/5,14,26
35,2016,2016/6/3,38,57
36,2016,2016/6/4,28,51
37,2016,2016/6/2,23,35
38,2016,2016/6/1,21,27
39,2016,2016/6/7,16,25
40,2016,2016/6/6,14,29
41,2016,2016/6/5,13,16
42,2016,2016/7/5,44,58
43,2016,2016/7/3,29,48
44,2016,2016/7/6,28,36
45,2016,2016/7/7,26,39
46,2016,2016/7/1,23,32
47,2016,2016/7/4,22,27
48,2016,2016/7/2,15,25
49,2016,2016/8/1,31,51
50,2016,2016/8/5,27,39
51,2016,2016/8/3,26,36
52,2016,2016/8/4,24,32
53,2016,2016/8/2,20,25
54,2016,2016/8/6,16,23
55,2016,2016/8/7,16,20
56,2016,2016/9/4,35,52
57,2016,2016/9/3,27,31
58,2016,2016/9/1,26,40
59,2016,2016/9/5,22,31
60,2016,2016/9/2,20,33
61,2016,2016/9/6,20,23
62,2016,2016/9/7,20,27
63,2016,2016/10/1,30,39
64,2016,2016/10/5,27,30
65,2016,2016/10/7,26,38
66,2016,2016/10/3,23,25
67,2016,2016/10/2,20,27
68,2016,2016/10/6,20,30
69,2016,2016/10/4,18,21
70,2016,2016/11/1,28,41
71,2016,2016/11/6,26,37
72,2016,2016/11/5,25,37
73,2016,2016/11/3,24,32
74,2016,2016/11/4,22,29
75,2016,2016/11/2,21,29
76,2016,2016/11/7,21,34
77,2016,2016/12/1,38,54
78,2016,2016/12/4,32,44
79,2016,2016/12/5,29,39
80,2016,2016/12/6,24,40
81,2016,2016/12/7,20,28
82,2016,2016/12/2,19,23
83,2016,2016/12/3,19,27
84,2017,2017/1/5,28,36
85,2017,2017/1/1,23,34
86,2017,2017/1/4,23,35
87,2017,2017/1/3,22,26
88,2017,2017/1/6,21,37
89,2017,2017/1/7,18,26
90,2017,2017/1/2,17,19
91,2017,2017/2/5,27,37
92,2017,2017/2/1,20,22
93,2017,2017/2/3,20,28
94,2017,2017/2/4,19,23
95,2017,2017/2/2,18,30
96,2017,2017/2/7,18,25
97,2017,2017/2/6,16,24
98,2017,2017/3/4,30,47
99,2017,2017/3/5,29,38
100,2017,2017/3/1,27,35
101,2017,2017/3/2,27,32
102,2017,2017/3/3,23,27
103,2017,2017/3/7,18,31
104,2017,2017/3/6,16,27
105,2017,2017/4/5,23,31
106,2017,2017/4/7,23,30
107,2017,2017/4/6,22,25
108,2017,2017/4/3,21,29
109,2017,2017/4/2,18,35
110,2017,2017/4/1,14,15
111,2017,2017/4/4,10,13
112,2017,2017/5/2,25,43
113,2017,2017/5/1,23,29
114,2017,2017/5/3,23,28
115,2017,2017/5/7,18,34
116,2017,2017/5/6,17,27
117,2017,2017/5/4,14,25
118,2017,2017/5/5,14,18
119,2017,2017/6/4,29,43
120,2017,2017/6/2,24,38
121,2017,2017/6/5,24,33
122,2017,2017/6/6,23,28
123,2017,2017/6/1,21,26
124,2017,2017/6/3,18,27
125,2017,2017/6/7,14,25
126,2017,2017/7/6,35,54
127,2017,2017/7/1,30,51
128,2017,2017/7/7,30,45
129,2017,2017/7/5,27,34
130,2017,2017/7/4,25,42
131,2017,2017/7/2,22,32
132,2017,2017/7/3,17,22
133,2017,2017/8/3,36,58
134,2017,2017/8/2,23,33
135,2017,2017/8/1,22,33
136,2017,2017/8/6,22,28
137,2017,2017/8/4,21,26
138,2017,2017/8/5,21,30
139,2017,2017/8/7,17,22
140,2017,2017/9/1,28,52
141,2017,2017/9/5,25,33
142,2017,2017/9/6,24,42
143,2017,2017/9/2,22,35
144,2017,2017/9/7,19,28
145,2017,2017/9/4,18,26
146,2017,2017/9/3,14,19
147,2017,2017/10/2,32,47
148,2017,2017/10/6,28,44
149,2017,2017/10/1,26,38
150,2017,2017/10/4,26,33
151,2017,2017/10/3,24,34
