,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/5,23,28
1,2016,2016/1/1,15,23
2,2016,2016/1/2,15,19
3,2016,2016/1/6,13,21
4,2016,2016/1/4,12,14
5,2016,2016/1/7,11,19
6,2016,2016/1/3,7,11
7,2016,2016/2/6,20,28
8,2016,2016/2/5,17,24
9,2016,2016/2/4,14,20
10,2016,2016/2/1,9,11
11,2016,2016/2/2,9,13
12,2016,2016/2/3,9,13
13,2016,2016/2/7,7,11
14,2016,2016/3/4,18,25
15,2016,2016/3/5,13,19
16,2016,2016/3/2,12,14
17,2016,2016/3/6,11,15
18,2016,2016/3/3,10,14
19,2016,2016/3/1,9,11
20,2016,2016/3/7,6,8
21,2016,2016/4/5,16,22
22,2016,2016/4/7,13,17
23,2016,2016/4/6,11,15
24,2016,2016/4/3,9,9
25,2016,2016/4/2,8,13
26,2016,2016/4/4,8,14
27,2016,2016/4/1,7,9
28,2016,2016/5/1,17,22
29,2016,2016/5/6,15,22
30,2016,2016/5/2,13,16
31,2016,2016/5/4,11,13
32,2016,2016/5/7,11,20
33,2016,2016/5/3,9,13
34,2016,2016/5/5,9,12
35,2016,2016/6/5,20,26
36,2016,2016/6/3,18,30
37,2016,2016/6/2,16,19
38,2016,2016/6/4,16,21
39,2016,2016/6/1,15,19
40,2016,2016/6/6,8,10
41,2016,2016/6/7,5,5
42,2016,2016/7/5,14,15
43,2016,2016/7/4,11,15
44,2016,2016/7/1,10,14
45,2016,2016/7/6,10,16
46,2016,2016/7/2,7,7
47,2016,2016/7/3,7,8
48,2016,2016/7/7,3,4
49,2016,2016/8/5,14,16
50,2016,2016/8/2,11,19
51,2016,2016/8/6,9,13
52,2016,2016/8/4,8,17
53,2016,2016/8/1,7,11
54,2016,2016/8/3,7,10
55,2016,2016/8/7,6,9
56,2016,2016/9/5,16,19
57,2016,2016/9/6,16,31
58,2016,2016/9/2,15,15
59,2016,2016/9/4,10,12
60,2016,2016/9/1,8,10
61,2016,2016/9/3,6,7
62,2016,2016/9/7,5,8
63,2016,2016/10/6,12,17
64,2016,2016/10/1,10,11
65,2016,2016/10/2,10,12
66,2016,2016/10/4,9,18
67,2016,2016/10/5,8,8
68,2016,2016/10/7,8,12
69,2016,2016/10/3,7,9
70,2016,2016/11/3,20,22
71,2016,2016/11/7,13,22
72,2016,2016/11/1,12,17
73,2016,2016/11/2,12,14
74,2016,2016/11/4,12,14
75,2016,2016/11/6,7,7
76,2016,2016/11/5,5,5
77,2016,2016/12/5,24,26
78,2016,2016/12/4,15,17
79,2016,2016/12/6,13,20
80,2016,2016/12/2,11,13
81,2016,2016/12/3,11,12
82,2016,2016/12/1,10,13
83,2016,2016/12/7,10,12
84,2017,2017/1/4,33,36
85,2017,2017/1/1,29,41
86,2017,2017/1/2,25,36
87,2017,2017/1/3,25,34
88,2017,2017/1/7,25,38
89,2017,2017/1/5,24,38
90,2017,2017/1/6,21,27
91,2017,2017/2/5,30,42
92,2017,2017/2/7,24,34
93,2017,2017/2/3,22,31
94,2017,2017/2/4,22,29
95,2017,2017/2/2,19,27
96,2017,2017/2/1,17,24
97,2017,2017/2/6,16,24
98,2017,2017/3/3,33,46
99,2017,2017/3/2,28,42
100,2017,2017/3/5,28,34
101,2017,2017/3/4,26,35
102,2017,2017/3/6,19,33
103,2017,2017/3/1,16,16
104,2017,2017/3/7,16,22
105,2017,2017/4/3,26,29
106,2017,2017/4/6,24,37
107,2017,2017/4/5,21,28
108,2017,2017/4/7,21,31
109,2017,2017/4/1,20,26
110,2017,2017/4/2,19,23
111,2017,2017/4/4,16,23
