,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/2,15,19
1,2016,2016/1/5,11,13
2,2016,2016/1/6,11,17
3,2016,2016/1/7,10,19
4,2016,2016/1/3,9,16
5,2016,2016/1/1,8,12
6,2016,2016/1/4,7,10
7,2016,2016/2/6,13,17
8,2016,2016/2/5,11,21
9,2016,2016/2/3,10,10
10,2016,2016/2/2,7,9
11,2016,2016/2/1,6,8
12,2016,2016/2/4,6,13
13,2016,2016/2/7,6,15
14,2016,2016/3/6,12,23
15,2016,2016/3/1,11,19
16,2016,2016/3/2,10,17
17,2016,2016/3/4,10,11
18,2016,2016/3/3,9,11
19,2016,2016/3/7,8,14
20,2016,2016/3/5,5,10
21,2016,2016/4/1,10,19
22,2016,2016/4/7,9,13
23,2016,2016/4/4,8,11
24,2016,2016/4/6,8,14
25,2016,2016/4/2,6,6
26,2016,2016/4/3,4,6
27,2016,2016/4/5,3,5
28,2016,2016/5/2,16,25
29,2016,2016/5/1,12,16
30,2016,2016/5/6,12,20
31,2016,2016/5/4,11,18
32,2016,2016/5/5,11,18
33,2016,2016/5/3,10,12
34,2016,2016/5/7,5,8
35,2016,2016/6/2,15,27
36,2016,2016/6/3,10,17
37,2016,2016/6/1,8,13
38,2016,2016/6/4,8,13
39,2016,2016/6/7,7,9
40,2016,2016/6/5,6,6
41,2016,2016/6/6,3,7
42,2016,2016/7/1,16,29
43,2016,2016/7/6,14,19
44,2016,2016/7/5,12,24
45,2016,2016/7/7,10,19
46,2016,2016/7/2,8,12
47,2016,2016/7/3,8,12
48,2016,2016/7/4,6,12
49,2016,2016/8/6,12,23
50,2016,2016/8/2,11,18
51,2016,2016/8/1,8,20
52,2016,2016/8/4,7,14
53,2016,2016/8/7,7,13
54,2016,2016/8/3,6,12
55,2016,2016/8/5,6,10
56,2016,2016/9/5,13,24
57,2016,2016/9/1,11,19
58,2016,2016/9/2,11,19
59,2016,2016/9/4,9,18
60,2016,2016/9/6,9,20
61,2016,2016/9/3,6,14
62,2016,2016/9/7,5,15
63,2016,2016/10/3,10,17
64,2016,2016/10/6,10,17
65,2016,2016/10/1,6,10
66,2016,2016/10/2,6,16
67,2016,2016/10/7,6,12
68,2016,2016/10/5,5,10
69,2016,2016/10/4,4,5
70,2016,2016/11/3,12,14
71,2016,2016/11/2,10,17
72,2016,2016/11/1,9,14
73,2016,2016/11/6,8,8
74,2016,2016/11/4,6,9
75,2016,2016/11/5,4,8
76,2016,2016/11/7,4,7
77,2016,2016/12/1,8,11
78,2016,2016/12/7,8,12
79,2016,2016/12/4,6,9
80,2016,2016/12/5,6,9
81,2016,2016/12/3,5,7
82,2016,2016/12/2,4,5
83,2016,2016/12/6,4,5
84,2017,2017/1/2,11,17
85,2017,2017/1/4,11,19
86,2017,2017/1/7,10,21
