,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/6,18,28
1,2016,2016/1/1,16,22
2,2016,2016/1/7,11,17
3,2016,2016/1/4,8,8
4,2016,2016/1/5,8,8
5,2016,2016/1/2,7,8
6,2016,2016/1/3,4,5
7,2016,2016/2/5,9,13
8,2016,2016/2/1,8,11
9,2016,2016/2/3,7,7
10,2016,2016/2/6,7,8
11,2016,2016/2/4,5,6
12,2016,2016/2/7,4,6
13,2016,2016/2/2,1,3
14,2016,2016/3/6,14,16
15,2016,2016/3/2,13,21
16,2016,2016/3/1,9,14
17,2016,2016/3/4,9,12
18,2016,2016/3/5,7,11
19,2016,2016/3/3,6,7
20,2016,2016/3/7,6,8
21,2016,2016/4/2,10,12
22,2016,2016/4/4,7,12
23,2016,2016/4/6,7,11
24,2016,2016/4/1,6,6
25,2016,2016/4/5,6,7
26,2016,2016/4/7,6,9
27,2016,2016/4/3,4,6
28,2016,2016/5/7,23,30
29,2016,2016/5/6,14,17
30,2016,2016/5/2,13,15
31,2016,2016/5/1,8,16
32,2016,2016/5/3,7,7
33,2016,2016/5/4,6,8
34,2016,2016/5/5,2,2
35,2016,2016/6/3,18,22
36,2016,2016/6/6,13,16
37,2016,2016/6/1,12,14
38,2016,2016/6/4,9,13
39,2016,2016/6/7,9,15
40,2016,2016/6/5,8,11
41,2016,2016/6/2,5,6
42,2016,2016/7/6,21,35
43,2016,2016/7/4,16,20
44,2016,2016/7/5,16,20
45,2016,2016/7/2,15,26
46,2016,2016/7/3,12,19
47,2016,2016/7/7,11,24
48,2016,2016/7/1,9,9
49,2016,2016/8/7,22,39
50,2016,2016/8/2,17,30
51,2016,2016/8/5,13,15
52,2016,2016/8/6,13,20
53,2016,2016/8/3,10,15
54,2016,2016/8/4,9,9
55,2016,2016/8/1,7,10
56,2016,2016/9/1,10,12
57,2016,2016/9/5,10,27
58,2016,2016/9/6,10,17
59,2016,2016/9/3,9,10
60,2016,2016/9/4,7,11
61,2016,2016/9/7,6,7
62,2016,2016/9/2,4,4
63,2016,2016/10/5,14,19
64,2016,2016/10/7,12,16
65,2016,2016/10/1,10,10
66,2016,2016/10/3,8,15
67,2016,2016/10/6,8,13
68,2016,2016/10/4,5,7
