,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/5,7,10
1,2016,2016/1/2,6,7
2,2016,2016/1/7,6,6
3,2016,2016/1/1,5,7
4,2016,2016/1/6,5,7
5,2016,2016/1/4,4,4
6,2016,2016/1/3,1,1
7,2016,2016/2/3,8,12
8,2016,2016/2/5,7,12
9,2016,2016/2/4,6,8
10,2016,2016/2/7,6,6
11,2016,2016/2/6,5,7
12,2016,2016/2/1,4,4
13,2016,2016/2/2,4,4
14,2016,2016/3/4,6,11
15,2016,2016/3/5,5,7
16,2016,2016/3/1,3,3
17,2016,2016/3/3,3,3
18,2016,2016/3/6,3,6
19,2016,2016/3/7,3,3
20,2016,2016/3/2,1,2
21,2016,2016/4/5,6,7
22,2016,2016/4/6,6,10
23,2016,2016/4/1,3,4
24,2016,2016/4/4,3,4
25,2016,2016/4/7,3,5
26,2016,2016/4/2,2,2
27,2016,2016/4/3,1,1
28,2016,2016/5/1,7,8
29,2016,2016/5/5,7,13
30,2016,2016/5/2,6,7
31,2016,2016/5/4,4,6
32,2016,2016/5/3,3,5
33,2016,2016/5/6,2,3
34,2016,2016/5/7,2,8
35,2016,2016/6/3,11,16
36,2016,2016/6/7,6,12
37,2016,2016/6/5,5,6
38,2016,2016/6/6,5,7
39,2016,2016/6/1,4,7
40,2016,2016/6/2,2,2
41,2016,2016/6/4,2,2
42,2016,2016/7/5,10,16
43,2016,2016/7/6,8,11
44,2016,2016/7/7,8,9
45,2016,2016/7/4,6,6
46,2016,2016/7/2,5,8
47,2016,2016/7/3,4,7
48,2016,2016/7/1,1,2
49,2016,2016/8/1,8,13
50,2016,2016/8/4,7,9
51,2016,2016/8/2,6,7
52,2016,2016/8/3,6,7
53,2016,2016/8/5,6,9
54,2016,2016/8/7,5,5
55,2016,2016/8/6,3,6
56,2016,2016/9/1,8,11
57,2016,2016/9/5,8,8
58,2016,2016/9/4,5,7
59,2016,2016/9/7,5,7
60,2016,2016/9/2,4,4
61,2016,2016/9/3,4,4
62,2016,2016/9/6,1,1
63,2016,2016/10/7,11,17
64,2016,2016/10/4,8,9
65,2016,2016/10/3,7,8
66,2016,2016/10/6,7,11
67,2016,2016/10/5,6,8
68,2016,2016/10/1,2,2
69,2016,2016/11/3,6,11
70,2016,2016/11/2,5,12
71,2016,2016/11/4,5,5
72,2016,2016/11/5,4,5
73,2016,2016/11/6,4,7
74,2016,2016/11/1,3,5
75,2016,2016/11/7,3,7
76,2016,2016/12/6,11,21
77,2016,2016/12/1,9,11
78,2016,2016/12/3,6,9
79,2016,2016/12/4,6,8
80,2016,2016/12/2,5,5
81,2016,2016/12/5,5,10
82,2016,2016/12/7,3,10
83,2017,2017/1/4,8,10
84,2017,2017/1/6,7,8
85,2017,2017/1/1,5,5
86,2017,2017/1/2,5,5
87,2017,2017/1/5,5,5
88,2017,2017/1/3,3,3
89,2017,2017/1/7,2,5
90,2017,2017/2/2,7,8
91,2017,2017/2/4,6,8
92,2017,2017/2/3,5,6
93,2017,2017/2/5,4,5
94,2017,2017/2/6,4,4
95,2017,2017/2/1,3,3
96,2017,2017/2/7,1,1
97,2017,2017/3/2,7,9
98,2017,2017/3/5,7,7
99,2017,2017/3/1,5,8
100,2017,2017/3/4,5,6
101,2017,2017/3/6,4,7
102,2017,2017/3/7,3,3
103,2017,2017/3/3,2,3
104,2017,2017/4/4,6,6
105,2017,2017/4/6,6,10
106,2017,2017/4/5,5,11
107,2017,2017/4/7,5,10
108,2017,2017/4/2,4,4
109,2017,2017/4/1,2,2
110,2017,2017/4/3,1,1
111,2017,2017/5/5,8,9
112,2017,2017/5/1,7,11
113,2017,2017/5/2,6,17
114,2017,2017/5/3,6,8
115,2017,2017/5/4,6,9
116,2017,2017/5/7,3,3
117,2017,2017/5/6,2,2
118,2017,2017/6/5,10,14
119,2017,2017/6/4,9,14
120,2017,2017/6/1,6,6
121,2017,2017/6/2,6,7
122,2017,2017/6/3,4,4
123,2017,2017/6/7,2,2
124,2017,2017/6/6,1,1
125,2017,2017/7/3,7,10
126,2017,2017/7/6,7,13
127,2017,2017/7/7,7,9
128,2017,2017/7/1,6,9
129,2017,2017/7/5,6,7
130,2017,2017/7/4,5,5
131,2017,2017/7/2,4,7
132,2017,2017/8/1,11,16
133,2017,2017/8/6,9,13
134,2017,2017/8/3,7,10
135,2017,2017/8/7,7,9
136,2017,2017/8/4,6,8
137,2017,2017/8/2,5,6
138,2017,2017/8/5,5,7
139,2017,2017/9/5,7,11
140,2017,2017/9/3,6,6
141,2017,2017/9/2,5,6
142,2017,2017/9/6,5,6
143,2017,2017/9/4,4,4
144,2017,2017/9/7,4,6
145,2017,2017/9/1,1,2
146,2017,2017/10/2,9,12
147,2017,2017/10/3,7,8
148,2017,2017/10/4,7,11
149,2017,2017/10/6,5,8
150,2017,2017/10/5,4,6
151,2017,2017/10/1,3,5
152,2017,2017/10/7,2,3
153,2017,2017/11/2,9,11
154,2017,2017/11/4,8,12
155,2017,2017/11/7,8,14
156,2017,2017/11/3,7,8
157,2017,2017/11/5,6,10
158,2017,2017/11/6,5,6
159,2017,2017/11/1,4,7
160,2017,2017/12/6,7,11
161,2017,2017/12/2,6,10
162,2017,2017/12/1,5,9
163,2017,2017/12/3,5,5
164,2017,2017/12/7,5,7
165,2017,2017/12/4,4,5
166,2017,2017/12/5,3,4
167,2018,2018/1/4,7,12
168,2018,2018/1/3,6,6
169,2018,2018/1/2,5,7
170,2018,2018/1/5,5,8
171,2018,2018/1/1,4,5
172,2018,2018/1/7,3,3
173,2018,2018/1/6,1,2
174,2018,2018/2/3,8,9
175,2018,2018/2/5,7,10
176,2018,2018/2/6,5,5
177,2018,2018/2/7,4,6
178,2018,2018/2/4,3,3
179,2018,2018/2/1,2,2
180,2018,2018/2/2,1,2
181,2018,2018/3/5,11,15
182,2018,2018/3/2,8,15
183,2018,2018/3/4,7,11
184,2018,2018/3/1,5,6
185,2018,2018/3/7,4,4
186,2018,2018/3/3,3,3
187,2018,2018/3/6,3,3
188,2018,2018/4/7,7,9
189,2018,2018/4/1,6,7
190,2018,2018/4/5,4,7
191,2018,2018/4/6,3,4
192,2018,2018/4/2,2,3
193,2018,2018/4/3,2,2
194,2018,2018/4/4,2,3
195,2018,2018/5/3,7,8
196,2018,2018/5/5,7,17
197,2018,2018/5/4,6,10
198,2018,2018/5/6,6,8
199,2018,2018/5/7,4,5
200,2018,2018/5/1,3,7
201,2018,2018/5/2,3,3
202,2018,2018/6/7,7,11
203,2018,2018/6/2,6,8
204,2018,2018/6/1,5,10
205,2018,2018/6/3,5,7
206,2018,2018/6/5,5,5
207,2018,2018/6/6,4,6
208,2018,2018/6/4,3,3
209,2018,2018/7/5,11,13
210,2018,2018/7/2,9,12
211,2018,2018/7/3,8,11
212,2018,2018/7/6,8,12
213,2018,2018/7/1,4,10
214,2018,2018/7/4,3,4
215,2018,2018/7/7,3,12
216,2018,2018/8/5,11,15
217,2018,2018/8/1,6,8
218,2018,2018/8/4,5,5
219,2018,2018/8/6,5,8
220,2018,2018/8/7,5,11
221,2018,2018/8/2,3,6
222,2018,2018/8/3,3,4
223,2018,2018/9/3,8,11
224,2018,2018/9/5,6,12
225,2018,2018/9/4,5,7
226,2018,2018/9/6,5,5
227,2018,2018/9/7,5,8
228,2018,2018/9/1,3,4
229,2018,2018/9/2,2,2
230,2018,2018/10/5,9,12
231,2018,2018/10/3,8,12
232,2018,2018/10/6,6,14
233,2018,2018/10/2,5,7
234,2018,2018/10/1,3,4
235,2018,2018/10/4,2,2
236,2018,2018/10/7,1,2
237,2018,2018/11/4,14,23
238,2018,2018/11/6,4,6
239,2018,2018/11/2,3,4
240,2018,2018/11/3,3,4
241,2018,2018/11/1,2,2
242,2018,2018/11/7,2,5
243,2018,2018/11/5,1,1
244,2018,2018/12/3,4,6
245,2018,2018/12/5,4,5
246,2018,2018/12/1,3,7
247,2018,2018/12/2,3,3
248,2018,2018/12/4,3,4
249,2018,2018/12/7,3,3
250,2018,2018/12/6,2,2
251,2019,2019/1/4,8,10
252,2019,2019/1/3,7,8
253,2019,2019/1/1,5,6
254,2019,2019/1/6,5,12
255,2019,2019/1/2,2,2
256,2019,2019/1/5,2,2
257,2019,2019/1/7,2,2
258,2019,2019/2/3,7,8
259,2019,2019/2/1,4,4
