,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/5,24,34
1,2016,2016/1/6,22,41
2,2016,2016/1/3,20,29
3,2016,2016/1/7,20,25
4,2016,2016/1/1,17,18
5,2016,2016/1/2,15,22
6,2016,2016/1/4,13,15
7,2016,2016/2/1,18,27
8,2016,2016/2/5,16,24
9,2016,2016/2/4,15,17
10,2016,2016/2/2,14,20
11,2016,2016/2/3,13,15
12,2016,2016/2/6,13,14
13,2016,2016/2/7,12,15
14,2016,2016/3/1,19,25
15,2016,2016/3/4,18,26
16,2016,2016/3/3,16,20
17,2016,2016/3/6,16,22
18,2016,2016/3/7,16,18
19,2016,2016/3/5,12,14
20,2016,2016/3/2,11,25
21,2016,2016/4/5,24,39
22,2016,2016/4/1,18,30
23,2016,2016/4/6,18,21
24,2016,2016/4/3,17,21
25,2016,2016/4/7,13,17
26,2016,2016/4/2,10,13
27,2016,2016/4/4,9,13
28,2016,2016/5/5,29,41
29,2016,2016/5/1,25,32
30,2016,2016/5/4,19,24
31,2016,2016/5/2,14,16
32,2016,2016/5/3,13,15
33,2016,2016/5/6,10,13
34,2016,2016/5/7,10,14
35,2016,2016/6/3,22,29
36,2016,2016/6/5,21,25
37,2016,2016/6/4,20,30
38,2016,2016/6/1,19,39
39,2016,2016/6/2,18,23
40,2016,2016/6/6,10,11
41,2016,2016/6/7,8,67
42,2016,2016/7/5,22,33
43,2016,2016/7/1,20,28
44,2016,2016/7/6,17,21
45,2016,2016/7/3,16,18
46,2016,2016/7/2,15,15
47,2016,2016/7/4,14,19
48,2016,2016/7/7,13,20
49,2016,2016/8/3,18,22
50,2016,2016/8/6,18,32
51,2016,2016/8/2,17,23
52,2016,2016/8/5,14,20
53,2016,2016/8/4,13,24
54,2016,2016/8/1,11,14
55,2016,2016/8/7,11,14
56,2016,2016/9/5,32,43
57,2016,2016/9/6,19,26
58,2016,2016/9/1,16,22
59,2016,2016/9/2,16,22
60,2016,2016/9/4,14,16
61,2016,2016/9/3,9,9
62,2016,2016/9/7,9,11
63,2016,2016/10/1,20,25
64,2016,2016/10/7,20,31
65,2016,2016/10/6,17,29
66,2016,2016/10/4,14,18
67,2016,2016/10/5,12,15
68,2016,2016/10/3,11,15
69,2016,2016/10/2,9,16
70,2016,2016/11/1,27,48
71,2016,2016/11/4,20,28
72,2016,2016/11/5,18,34
73,2016,2016/11/2,17,25
74,2016,2016/11/3,13,18
75,2016,2016/11/7,11,17
76,2016,2016/11/6,10,18
77,2016,2016/12/5,23,31
78,2016,2016/12/3,21,30
79,2016,2016/12/1,20,22
80,2016,2016/12/6,18,28
81,2016,2016/12/4,17,38
82,2016,2016/12/2,15,17
83,2016,2016/12/7,5,7
84,2017,2017/1/2,18,21
85,2017,2017/1/1,17,24
86,2017,2017/1/4,15,19
87,2017,2017/1/5,14,15
88,2017,2017/1/7,13,29
89,2017,2017/1/3,12,12
90,2017,2017/1/6,11,17
91,2017,2017/2/5,21,28
92,2017,2017/2/4,17,23
93,2017,2017/2/6,14,20
94,2017,2017/2/2,13,21
95,2017,2017/2/3,13,20
96,2017,2017/2/1,9,11
97,2017,2017/2/7,8,12
98,2017,2017/3/4,24,33
99,2017,2017/3/1,20,31
100,2017,2017/3/6,19,24
101,2017,2017/3/5,18,27
102,2017,2017/3/3,17,24
103,2017,2017/3/2,8,8
104,2017,2017/3/7,7,7
105,2017,2017/4/5,22,37
106,2017,2017/4/4,15,23
107,2017,2017/4/6,15,20
108,2017,2017/4/2,14,19
109,2017,2017/4/3,12,14
110,2017,2017/4/7,11,18
111,2017,2017/4/1,10,14
112,2017,2017/5/2,19,30
113,2017,2017/5/5,19,27
114,2017,2017/5/3,16,23
115,2017,2017/5/1,15,26
116,2017,2017/5/4,15,19
117,2017,2017/5/7,11,21
118,2017,2017/5/6,10,11
119,2017,2017/6/5,19,31
120,2017,2017/6/3,18,25
121,2017,2017/6/4,18,24
122,2017,2017/6/1,13,17
123,2017,2017/6/2,13,22
124,2017,2017/6/6,11,17
125,2017,2017/6/7,4,7
126,2017,2017/7/6,21,34
127,2017,2017/7/1,15,21
128,2017,2017/7/5,14,15
129,2017,2017/7/2,12,23
130,2017,2017/7/7,11,19
131,2017,2017/7/3,9,12
132,2017,2017/7/4,9,9
133,2017,2017/8/2,14,16
134,2017,2017/8/5,14,16
135,2017,2017/8/1,13,16
136,2017,2017/8/3,9,11
137,2017,2017/8/4,9,14
138,2017,2017/8/7,8,11
139,2017,2017/8/6,5,10
140,2017,2017/9/6,21,38
141,2017,2017/9/5,17,27
142,2017,2017/9/1,12,15
143,2017,2017/9/4,12,15
144,2017,2017/9/3,11,17
145,2017,2017/9/2,7,8
146,2017,2017/9/7,7,13
147,2017,2017/10/5,22,25
148,2017,2017/10/2,21,22
149,2017,2017/10/1,18,22
150,2017,2017/10/7,14,16
151,2017,2017/10/3,13,15
152,2017,2017/10/4,11,16
153,2017,2017/10/6,10,12
154,2017,2017/11/2,20,24
155,2017,2017/11/4,18,22
156,2017,2017/11/1,16,21
157,2017,2017/11/3,15,20
158,2017,2017/11/5,13,18
159,2017,2017/11/6,11,15
160,2017,2017/11/7,7,10
161,2017,2017/12/5,19,33
162,2017,2017/12/6,17,23
163,2017,2017/12/2,16,22
164,2017,2017/12/1,13,16
165,2017,2017/12/3,13,15
166,2017,2017/12/7,13,19
167,2017,2017/12/4,12,24
168,2018,2018/1/2,23,29
169,2018,2018/1/5,23,35
170,2018,2018/1/4,20,24
171,2018,2018/1/1,19,28
172,2018,2018/1/3,14,19
173,2018,2018/1/6,11,14
174,2018,2018/1/7,7,12
175,2018,2018/2/1,19,30
176,2018,2018/2/7,17,25
177,2018,2018/2/2,13,15
178,2018,2018/2/4,13,18
179,2018,2018/2/5,12,14
180,2018,2018/2/6,7,8
181,2018,2018/2/3,6,11
182,2018,2018/3/4,20,30
183,2018,2018/3/5,16,24
184,2018,2018/3/1,13,22
185,2018,2018/3/6,10,14
186,2018,2018/3/2,8,8
187,2018,2018/3/7,8,8
188,2018,2018/3/3,5,7
189,2018,2018/4/7,27,34
190,2018,2018/4/5,19,29
191,2018,2018/4/1,15,19
192,2018,2018/4/4,14,16
193,2018,2018/4/2,11,13
194,2018,2018/4/3,10,12
195,2018,2018/4/6,5,8
196,2018,2018/5/2,16,24
197,2018,2018/5/3,16,24
