,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/5,9,11
1,2016,2016/1/7,8,10
2,2016,2016/1/2,6,7
3,2016,2016/1/4,6,7
4,2016,2016/1/1,5,6
5,2016,2016/1/6,5,5
6,2016,2016/1/3,4,4
7,2016,2016/2/4,11,11
8,2016,2016/2/1,10,11
9,2016,2016/2/2,7,9
10,2016,2016/2/5,7,7
11,2016,2016/2/6,4,6
12,2016,2016/2/3,3,3
13,2016,2016/2/7,1,1
14,2016,2016/3/3,9,11
15,2016,2016/3/4,9,10
16,2016,2016/3/2,8,12
17,2016,2016/3/6,7,7
18,2016,2016/3/1,4,4
19,2016,2016/3/5,3,4
20,2016,2016/3/7,1,1
21,2016,2016/4/2,11,12
22,2016,2016/4/1,9,9
23,2016,2016/4/6,8,8
24,2016,2016/4/5,7,8
25,2016,2016/4/4,6,7
26,2016,2016/4/7,6,6
27,2016,2016/4/3,5,5
28,2016,2016/5/2,18,24
29,2016,2016/5/3,12,14
30,2016,2016/5/4,12,14
31,2016,2016/5/1,10,13
32,2016,2016/5/5,10,12
33,2016,2016/5/6,4,5
34,2016,2016/5/7,3,4
35,2016,2016/6/4,18,21
36,2016,2016/6/5,17,19
37,2016,2016/6/6,10,14
38,2016,2016/6/1,9,11
39,2016,2016/6/3,9,11
40,2016,2016/6/2,6,7
41,2016,2016/6/7,6,6
42,2016,2016/7/5,17,20
43,2016,2016/7/2,12,13
44,2016,2016/7/3,11,11
45,2016,2016/7/4,11,11
46,2016,2016/7/6,9,10
47,2016,2016/7/1,4,4
48,2016,2016/7/7,4,4
49,2016,2016/8/2,12,14
50,2016,2016/8/3,8,9
51,2016,2016/8/4,8,10
52,2016,2016/8/5,8,8
53,2016,2016/8/7,7,7
54,2016,2016/8/6,6,10
55,2016,2016/8/1,5,9
56,2016,2016/9/4,19,23
57,2016,2016/9/2,14,17
58,2016,2016/9/5,13,18
59,2016,2016/9/1,7,10
60,2016,2016/9/3,6,7
61,2016,2016/9/6,5,6
62,2016,2016/9/7,5,10
63,2016,2016/10/2,16,17
