,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/5,9,12
1,2016,2016/1/6,8,12
2,2016,2016/1/3,7,9
3,2016,2016/1/7,7,12
4,2016,2016/1/1,5,7
5,2016,2016/1/4,5,5
6,2016,2016/1/2,4,8
7,2016,2016/2/3,11,18
8,2016,2016/2/4,9,12
9,2016,2016/2/2,7,8
10,2016,2016/2/7,7,10
11,2016,2016/2/5,6,14
12,2016,2016/2/6,6,10
13,2016,2016/2/1,5,9
14,2016,2016/3/5,10,14
15,2016,2016/3/2,9,17
16,2016,2016/3/3,9,12
17,2016,2016/3/4,8,13
18,2016,2016/3/1,7,12
19,2016,2016/3/6,7,10
20,2016,2016/3/7,7,13
21,2016,2016/4/5,14,20
22,2016,2016/4/1,11,21
23,2016,2016/4/6,11,15
24,2016,2016/4/7,10,13
25,2016,2016/4/2,9,15
26,2016,2016/4/4,4,5
27,2016,2016/4/3,3,4
28,2016,2016/5/3,15,23
29,2016,2016/5/2,14,23
30,2016,2016/5/7,12,17
31,2016,2016/5/1,7,9
32,2016,2016/5/5,7,13
33,2016,2016/5/6,7,14
34,2016,2016/5/4,6,9
35,2016,2016/6/5,14,24
36,2016,2016/6/7,14,22
37,2016,2016/6/6,12,17
38,2016,2016/6/1,10,21
39,2016,2016/6/4,10,10
40,2016,2016/6/3,7,12
41,2016,2016/6/2,6,14
42,2016,2016/7/7,10,16
43,2016,2016/7/5,9,9
44,2016,2016/7/1,8,12
45,2016,2016/7/2,7,11
46,2016,2016/7/3,6,8
47,2016,2016/7/4,6,10
48,2016,2016/7/6,6,12
49,2016,2016/8/1,11,16
50,2016,2016/8/2,7,9
51,2016,2016/8/4,6,8
52,2016,2016/8/6,6,6
53,2016,2016/8/7,6,11
54,2016,2016/8/5,5,5
55,2016,2016/8/3,4,6
56,2016,2016/9/4,14,20
57,2016,2016/9/5,8,13
58,2016,2016/9/7,8,13
59,2016,2016/9/2,7,10
60,2016,2016/9/3,7,11
61,2016,2016/9/1,6,6
62,2016,2016/9/6,5,11
63,2016,2016/10/2,11,15
64,2016,2016/10/5,10,15
65,2016,2016/10/6,8,12
66,2016,2016/10/1,5,10
67,2016,2016/10/4,4,8
68,2016,2016/10/3,3,3
69,2016,2016/10/7,2,4
70,2016,2016/11/2,10,23
71,2016,2016/11/1,9,9
72,2016,2016/11/4,9,12
73,2016,2016/11/5,8,14
74,2016,2016/11/6,6,11
75,2016,2016/11/3,4,5
76,2016,2016/11/7,2,3
77,2016,2016/12/2,10,20
78,2016,2016/12/4,9,17
79,2016,2016/12/6,7,11
80,2016,2016/12/7,7,15
81,2016,2016/12/3,5,9
82,2016,2016/12/1,4,4
83,2016,2016/12/5,3,5
84,2017,2017/1/1,14,22
85,2017,2017/1/2,10,16
86,2017,2017/1/5,9,18
87,2017,2017/1/7,8,9
88,2017,2017/1/6,7,10
89,2017,2017/1/3,5,10
90,2017,2017/1/4,4,5
91,2017,2017/2/2,11,13
92,2017,2017/2/3,11,23
93,2017,2017/2/5,10,19
94,2017,2017/2/1,9,16
95,2017,2017/2/6,8,14
96,2017,2017/2/4,7,9
97,2017,2017/2/7,4,5
98,2017,2017/3/4,13,19
99,2017,2017/3/1,12,20
100,2017,2017/3/5,7,18
101,2017,2017/3/2,6,14
102,2017,2017/3/3,6,6
103,2017,2017/3/6,5,6
104,2017,2017/3/7,5,8
105,2017,2017/4/1,15,28
106,2017,2017/4/6,15,21
107,2017,2017/4/5,14,26
108,2017,2017/4/7,14,25
109,2017,2017/4/2,11,26
110,2017,2017/4/4,8,13
111,2017,2017/4/3,6,15
112,2017,2017/5/2,21,33
113,2017,2017/5/3,17,21
114,2017,2017/5/5,13,17
115,2017,2017/5/1,12,21
116,2017,2017/5/6,8,13
117,2017,2017/5/4,6,7
118,2017,2017/5/7,6,9
119,2017,2017/6/5,12,27
120,2017,2017/6/6,12,16
121,2017,2017/6/1,11,13
122,2017,2017/6/3,10,12
123,2017,2017/6/4,10,18
124,2017,2017/6/2,9,17
125,2017,2017/6/7,8,18
126,2017,2017/7/7,17,44
127,2017,2017/7/6,16,19
128,2017,2017/7/3,11,17
129,2017,2017/7/1,10,18
130,2017,2017/7/5,9,19
131,2017,2017/7/2,6,8
132,2017,2017/7/4,6,6
133,2017,2017/8/2,19,33
134,2017,2017/8/3,11,13
135,2017,2017/8/5,11,20
136,2017,2017/8/6,11,21
137,2017,2017/8/7,11,13
138,2017,2017/8/1,10,21
139,2017,2017/8/4,9,13
140,2017,2017/9/3,12,16
141,2017,2017/9/6,11,24
142,2017,2017/9/5,6,7
143,2017,2017/9/7,6,9
144,2017,2017/9/1,5,8
145,2017,2017/9/2,5,6
146,2017,2017/9/4,5,5
147,2017,2017/10/3,11,12
148,2017,2017/10/2,9,14
149,2017,2017/10/6,9,14
150,2017,2017/10/5,8,13
151,2017,2017/10/7,8,19
152,2017,2017/10/1,6,12
153,2017,2017/10/4,4,4
154,2017,2017/11/4,10,19
155,2017,2017/11/7,8,15
156,2017,2017/11/2,6,6
157,2017,2017/11/3,6,7
158,2017,2017/11/5,6,10
159,2017,2017/11/1,4,5
160,2017,2017/11/6,4,6
161,2017,2017/12/5,14,24
