,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/4,3,3
1,2016,2016/1/1,2,2
2,2016,2016/1/2,2,2
3,2016,2016/1/3,2,3
4,2016,2016/1/5,2,2
5,2016,2016/1/6,1,1
6,2016,2016/1/7,1,1
7,2016,2016/2/1,4,4
8,2016,2016/2/2,4,5
9,2016,2016/2/3,2,2
10,2016,2016/2/4,2,3
11,2016,2016/2/6,2,4
12,2016,2016/2/7,2,3
13,2016,2016/3/6,7,12
14,2016,2016/3/3,5,7
15,2016,2016/3/4,4,6
16,2016,2016/3/2,3,3
17,2016,2016/3/7,3,6
18,2016,2016/3/5,2,3
19,2016,2016/3/1,1,3
20,2016,2016/4/3,5,6
21,2016,2016/4/5,4,4
22,2016,2016/4/2,3,4
23,2016,2016/4/4,3,3
24,2016,2016/4/6,3,3
25,2016,2016/4/7,2,2
26,2016,2016/4/1,1,1
27,2016,2016/5/6,5,9
28,2016,2016/5/5,4,6
29,2016,2016/5/2,3,4
30,2016,2016/5/3,3,5
31,2016,2016/5/1,2,3
32,2016,2016/5/4,2,5
33,2016,2016/5/7,2,3
34,2016,2016/6/7,6,11
35,2016,2016/6/6,5,5
36,2016,2016/6/4,4,4
37,2016,2016/6/3,3,5
38,2016,2016/6/1,2,4
39,2016,2016/6/2,2,2
40,2016,2016/6/5,2,3
41,2016,2016/7/2,5,6
42,2016,2016/7/4,5,8
43,2016,2016/7/7,5,6
44,2016,2016/7/3,4,7
45,2016,2016/7/1,3,6
46,2016,2016/7/5,2,2
47,2016,2016/7/6,2,4
48,2016,2016/8/6,6,13
49,2016,2016/8/2,5,6
50,2016,2016/8/4,5,11
51,2016,2016/8/3,4,4
52,2016,2016/8/7,3,6
53,2016,2016/8/1,2,3
54,2016,2016/8/5,2,2
55,2016,2016/9/6,5,5
56,2016,2016/9/3,3,6
57,2016,2016/9/2,2,2
58,2016,2016/9/4,2,3
59,2016,2016/9/5,2,3
60,2016,2016/9/7,2,8
61,2016,2016/10/1,4,4
62,2016,2016/10/2,4,6
63,2016,2016/10/4,4,6
64,2016,2016/10/5,4,4
65,2016,2016/10/7,3,3
66,2016,2016/10/6,1,1
67,2016,2016/11/3,7,9
68,2016,2016/11/6,3,3
69,2016,2016/11/7,3,9
70,2016,2016/11/4,2,2
71,2016,2016/11/1,1,1
72,2016,2016/11/2,1,3
73,2016,2016/11/5,1,2
74,2016,2016/12/5,7,8
75,2016,2016/12/2,4,5
76,2016,2016/12/1,3,3
77,2016,2016/12/3,3,4
78,2016,2016/12/4,3,5
79,2016,2016/12/6,2,2
80,2016,2016/12/7,1,2
81,2017,2017/1/1,4,6
82,2017,2017/1/2,2,2
83,2017,2017/1/7,2,3
84,2017,2017/1/3,1,1
85,2017,2017/1/4,1,3
86,2017,2017/1/5,1,1
87,2017,2017/1/6,1,1
88,2017,2017/2/7,7,10
89,2017,2017/2/5,5,5
90,2017,2017/2/2,2,3
91,2017,2017/2/4,2,2
92,2017,2017/2/6,2,2
93,2017,2017/2/3,1,2
94,2017,2017/3/6,6,7
95,2017,2017/3/1,5,5
96,2017,2017/3/5,5,6
97,2017,2017/3/4,3,6
98,2017,2017/3/3,2,4
99,2017,2017/3/2,1,1
100,2017,2017/3/7,1,2
101,2017,2017/4/7,5,6
102,2017,2017/4/5,4,11
103,2017,2017/4/1,3,3
104,2017,2017/4/6,3,5
105,2017,2017/4/2,2,3
106,2017,2017/4/3,2,6
107,2017,2017/4/4,1,2
108,2017,2017/5/1,7,8
109,2017,2017/5/2,3,7
110,2017,2017/5/5,3,7
111,2017,2017/5/3,1,1
112,2017,2017/5/4,1,1
113,2017,2017/5/6,1,3
114,2017,2017/5/7,1,1
115,2017,2017/6/4,7,14
116,2017,2017/6/1,5,6
117,2017,2017/6/3,5,11
118,2017,2017/6/2,4,4
119,2017,2017/6/7,4,7
120,2017,2017/6/5,3,3
121,2017,2017/6/6,2,6
122,2017,2017/7/7,8,13
123,2017,2017/7/4,4,4
124,2017,2017/7/1,3,4
125,2017,2017/7/3,2,3
126,2017,2017/7/6,2,2
127,2017,2017/7/5,1,1
128,2017,2017/8/2,8,11
129,2017,2017/8/4,7,13
130,2017,2017/8/1,5,6
131,2017,2017/8/7,4,4
132,2017,2017/8/3,3,4
133,2017,2017/8/6,3,6
134,2017,2017/8/5,2,3
135,2017,2017/9/1,5,6
136,2017,2017/9/4,3,3
137,2017,2017/9/7,3,4
138,2017,2017/9/5,2,2
139,2017,2017/9/6,2,2
140,2017,2017/9/3,1,1
141,2017,2017/10/1,8,11
142,2017,2017/10/7,4,5
143,2017,2017/10/3,2,6
144,2017,2017/10/5,2,4
145,2017,2017/10/6,2,2
146,2017,2017/10/2,1,1
147,2017,2017/10/4,1,1
148,2017,2017/11/2,5,7
149,2017,2017/11/7,4,8
150,2017,2017/11/1,3,3
151,2017,2017/11/4,2,2
152,2017,2017/11/5,2,2
153,2017,2017/11/6,1,1
154,2017,2017/12/2,3,3
155,2017,2017/12/3,2,2
156,2017,2017/12/5,2,2
157,2017,2017/12/6,2,4
158,2017,2017/12/7,2,2
159,2017,2017/12/1,1,1
160,2017,2017/12/4,1,1
161,2018,2018/1/4,4,6
162,2018,2018/1/1,3,6
163,2018,2018/1/6,2,2
164,2018,2018/1/2,1,3
165,2018,2018/1/3,1,2
166,2018,2018/1/7,1,1
167,2018,2018/2/1,4,4
168,2018,2018/2/4,4,4
169,2018,2018/2/3,2,2
170,2018,2018/2/5,2,2
171,2018,2018/2/6,2,2
172,2018,2018/2/7,2,4
173,2018,2018/2/2,1,2
174,2018,2018/3/5,4,4
175,2018,2018/3/6,3,6
176,2018,2018/3/2,2,4
177,2018,2018/3/4,2,3
178,2018,2018/3/7,2,2
179,2018,2018/3/1,1,1
180,2018,2018/3/3,1,1
181,2018,2018/4/7,6,10
182,2018,2018/4/1,5,7
183,2018,2018/4/2,3,4
184,2018,2018/4/3,1,2
185,2018,2018/4/5,1,2
186,2018,2018/4/6,1,2
187,2018,2018/5/5,6,7
188,2018,2018/5/4,2,2
189,2018,2018/5/2,1,1
190,2018,2018/5/3,1,2
191,2018,2018/5/7,1,2
192,2018,2018/6/2,6,6
193,2018,2018/6/6,5,10
194,2018,2018/6/3,4,5
195,2018,2018/6/1,3,3
196,2018,2018/6/5,2,2
197,2018,2018/6/7,1,1
198,2018,2018/7/1,4,6
199,2018,2018/7/4,4,11
200,2018,2018/7/7,4,8
201,2018,2018/7/2,3,4
202,2018,2018/7/3,3,6
203,2018,2018/7/5,2,2
204,2018,2018/8/6,5,5
205,2018,2018/8/1,3,4
206,2018,2018/8/2,3,4
207,2018,2018/8/4,3,3
208,2018,2018/8/7,3,10
209,2018,2018/8/3,2,7
210,2018,2018/9/4,4,8
211,2018,2018/9/7,3,3
212,2018,2018/9/1,2,2
213,2018,2018/9/2,2,3
214,2018,2018/9/5,2,4
215,2018,2018/9/6,2,3
216,2018,2018/9/3,1,2
217,2018,2018/10/2,4,4
218,2018,2018/10/5,4,6
219,2018,2018/10/7,4,5
220,2018,2018/10/3,2,6
221,2018,2018/10/4,2,2
222,2018,2018/10/6,2,2
223,2018,2018/11/1,2,2
224,2018,2018/11/3,2,2
225,2018,2018/11/4,2,2
226,2018,2018/11/2,1,1
227,2018,2018/11/5,1,1
228,2018,2018/11/6,1,1
229,2018,2018/12/7,3,8
230,2018,2018/12/1,2,2
231,2018,2018/12/6,2,2
232,2018,2018/12/3,1,1
233,2018,2018/12/4,1,1
234,2018,2018/12/5,1,2
235,2019,2019/1/3,4,4
236,2019,2019/1/1,3,3
237,2019,2019/1/2,3,4
238,2019,2019/1/5,2,2
239,2019,2019/1/4,1,2
240,2019,2019/1/6,1,1
241,2019,2019/1/7,1,1
242,2019,2019/2/2,1,1
243,2019,2019/2/3,1,1
244,2019,2019/2/5,1,1
245,2019,2019/2/6,1,1
246,2019,2019/2/7,1,1
247,2019,2019/3/5,4,6
248,2019,2019/3/6,3,3
249,2019,2019/3/1,2,3
250,2019,2019/3/4,2,3
251,2019,2019/3/2,1,3
252,2019,2019/3/7,1,1
253,2019,2019/4/7,3,5
254,2019,2019/4/1,2,2
255,2019,2019/4/2,2,2
256,2019,2019/4/6,2,2
257,2019,2019/4/3,1,1
258,2019,2019/5/2,3,4
259,2019,2019/5/3,3,3
260,2019,2019/5/1,2,2
261,2019,2019/5/5,2,3
262,2019,2019/5/6,1,1
263,2019,2019/6/2,6,8
264,2019,2019/6/6,4,6
265,2019,2019/6/4,3,3
266,2019,2019/6/5,3,4
267,2019,2019/6/3,2,2
268,2019,2019/6/7,1,1
269,2019,2019/7/2,6,13
270,2019,2019/7/5,4,6
271,2019,2019/7/3,2,2
272,2019,2019/7/7,2,7
273,2019,2019/7/6,1,1
274,2019,2019/8/4,4,6
275,2019,2019/8/1,3,11
276,2019,2019/8/3,3,3
277,2019,2019/8/6,3,5
278,2019,2019/8/7,3,3
279,2019,2019/8/2,1,1
280,2019,2019/9/1,6,8
281,2019,2019/9/7,4,6
282,2019,2019/9/3,3,8
283,2019,2019/9/4,3,8
284,2019,2019/9/5,2,2
285,2019,2019/9/2,1,1
286,2019,2019/10/3,5,8
287,2019,2019/10/2,3,4
288,2019,2019/10/1,2,2
289,2019,2019/10/6,2,2
290,2019,2019/10/4,1,2
291,2019,2019/10/5,1,1
292,2019,2019/11/1,4,4
293,2019,2019/11/7,4,5
294,2019,2019/11/4,3,3
295,2019,2019/11/5,3,4
296,2019,2019/11/6,2,2
297,2019,2019/11/2,1,1
298,2019,2019/11/3,1,1
299,2019,2019/12/1,3,3
300,2019,2019/12/4,2,2
301,2019,2019/12/2,1,1
302,2019,2019/12/6,1,6
303,2020,2020/1/6,5,7
304,2020,2020/1/5,4,4
305,2020,2020/1/4,3,4
306,2020,2020/1/1,2,3
307,2020,2020/1/2,1,1
308,2020,2020/1/3,1,1
309,2020,2020/1/7,1,1
310,2020,2020/2/4,3,3
311,2020,2020/2/6,1,3
312,2020,2020/2/7,1,1
313,2020,2020/3/1,4,4
314,2020,2020/3/3,3,7
315,2020,2020/3/5,2,2
316,2020,2020/3/4,1,2
