,ANYO_x,FECHA,count,TOTAL_VICTIMAS_24H
0,2016,2016/1/1,31,40
1,2016,2016/1/4,26,34
2,2016,2016/1/5,26,34
3,2016,2016/1/7,22,37
4,2016,2016/1/2,21,27
5,2016,2016/1/6,16,24
6,2016,2016/1/3,14,24
7,2016,2016/2/4,28,36
8,2016,2016/2/1,24,29
9,2016,2016/2/3,22,28
10,2016,2016/2/5,18,21
11,2016,2016/2/6,18,22
12,2016,2016/2/2,15,15
13,2016,2016/2/7,14,22
14,2016,2016/3/2,33,40
15,2016,2016/3/4,27,38
16,2016,2016/3/5,24,27
17,2016,2016/3/3,22,27
18,2016,2016/3/6,18,30
19,2016,2016/3/1,16,20
20,2016,2016/3/7,16,72
21,2016,2016/4/1,29,42
22,2016,2016/4/5,28,37
23,2016,2016/4/3,20,27
24,2016,2016/4/2,19,25
25,2016,2016/4/6,19,26
26,2016,2016/4/4,18,24
27,2016,2016/4/7,12,16
28,2016,2016/5/7,35,49
29,2016,2016/5/1,32,49
30,2016,2016/5/6,23,30
31,2016,2016/5/2,21,41
32,2016,2016/5/4,20,27
33,2016,2016/5/5,19,25
34,2016,2016/5/3,17,20
35,2016,2016/6/3,46,66
36,2016,2016/6/1,32,40
37,2016,2016/6/4,32,41
38,2016,2016/6/6,30,42
39,2016,2016/6/5,26,36
40,2016,2016/6/2,25,30
41,2016,2016/6/7,25,33
42,2016,2016/7/6,42,61
43,2016,2016/7/5,41,58
44,2016,2016/7/7,29,48
45,2016,2016/7/2,27,41
46,2016,2016/7/1,25,33
47,2016,2016/7/3,25,31
48,2016,2016/7/4,19,26
49,2016,2016/8/2,43,55
50,2016,2016/8/3,32,53
51,2016,2016/8/5,32,43
52,2016,2016/8/6,30,39
53,2016,2016/8/7,29,58
54,2016,2016/8/4,25,37
55,2016,2016/8/1,23,40
56,2016,2016/9/5,31,41
57,2016,2016/9/4,28,38
58,2016,2016/9/6,23,31
59,2016,2016/9/1,21,23
60,2016,2016/9/3,21,23
61,2016,2016/9/2,14,16
62,2016,2016/9/7,14,21
63,2016,2016/10/4,31,42
64,2016,2016/10/5,30,41
65,2016,2016/10/6,29,37
66,2016,2016/10/7,29,51
67,2016,2016/10/2,27,31
68,2016,2016/10/1,19,31
69,2016,2016/10/3,16,20
70,2016,2016/11/1,34,52
71,2016,2016/11/2,28,39
72,2016,2016/11/5,26,32
73,2016,2016/11/3,23,33
74,2016,2016/11/7,20,27
75,2016,2016/11/6,18,21
76,2016,2016/11/4,15,20
77,2016,2016/12/4,37,54
78,2016,2016/12/6,29,40
79,2016,2016/12/5,25,39
80,2016,2016/12/3,24,28
81,2016,2016/12/2,22,31
82,2016,2016/12/1,17,19
83,2016,2016/12/7,14,24
84,2017,2017/1/1,24,30
85,2017,2017/1/2,24,28
86,2017,2017/1/4,22,31
87,2017,2017/1/6,17,21
88,2017,2017/1/7,16,25
89,2017,2017/1/3,14,26
90,2017,2017/1/5,13,17
91,2017,2017/2/2,33,46
92,2017,2017/2/5,27,37
93,2017,2017/2/6,23,39
94,2017,2017/2/3,21,26
95,2017,2017/2/1,16,23
96,2017,2017/2/7,16,23
97,2017,2017/2/4,15,17
98,2017,2017/3/5,32,43
99,2017,2017/3/4,27,37
100,2017,2017/3/7,27,34
101,2017,2017/3/3,25,29
102,2017,2017/3/6,24,27
103,2017,2017/3/1,20,23
104,2017,2017/3/2,19,25
105,2017,2017/4/7,27,38
106,2017,2017/4/2,26,45
107,2017,2017/4/6,24,33
108,2017,2017/4/5,22,31
109,2017,2017/4/1,17,17
110,2017,2017/4/4,16,22
111,2017,2017/4/3,15,18
112,2017,2017/5/1,31,51
113,2017,2017/5/5,28,33
114,2017,2017/5/2,26,35
115,2017,2017/5/3,26,32
116,2017,2017/5/4,25,36
117,2017,2017/5/6,22,30
118,2017,2017/5/7,19,28
119,2017,2017/6/5,42,55
120,2017,2017/6/6,31,43
121,2017,2017/6/7,31,43
122,2017,2017/6/4,30,48
123,2017,2017/6/2,28,33
124,2017,2017/6/3,28,35
125,2017,2017/6/1,25,42
126,2017,2017/7/1,37,48
127,2017,2017/7/7,35,58
128,2017,2017/7/6,32,39
129,2017,2017/7/2,29,38
130,2017,2017/7/4,27,38
131,2017,2017/7/5,23,27
132,2017,2017/7/3,19,24
133,2017,2017/8/3,29,36
134,2017,2017/8/1,28,38
135,2017,2017/8/2,28,38
136,2017,2017/8/6,27,43
137,2017,2017/8/4,25,37
138,2017,2017/8/5,25,33
139,2017,2017/8/7,25,47
140,2017,2017/9/5,39,53
141,2017,2017/9/2,18,24
142,2017,2017/9/1,17,29
143,2017,2017/9/6,17,22
144,2017,2017/9/4,16,25
145,2017,2017/9/7,14,23
146,2017,2017/9/3,12,24
147,2017,2017/10/3,34,47
148,2017,2017/10/7,30,41
149,2017,2017/10/2,28,34
150,2017,2017/10/5,28,33
151,2017,2017/10/1,22,30
152,2017,2017/10/6,22,29
153,2017,2017/10/4,13,16
154,2017,2017/11/4,27,34
155,2017,2017/11/1,26,39
156,2017,2017/11/6,26,35
157,2017,2017/11/5,24,32
158,2017,2017/11/2,22,27
159,2017,2017/11/3,22,30
160,2017,2017/11/7,17,27
161,2017,2017/12/6,29,37
162,2017,2017/12/1,27,38
163,2017,2017/12/5,24,33
164,2017,2017/12/7,18,23
165,2017,2017/12/2,16,18
166,2017,2017/12/4,15,20
167,2017,2017/12/3,13,21
168,2018,2018/1/3,28,36
169,2018,2018/1/4,28,46
170,2018,2018/1/2,27,39
171,2018,2018/1/5,22,26
172,2018,2018/1/1,20,23
173,2018,2018/1/7,16,22
174,2018,2018/1/6,9,11
175,2018,2018/2/7,25,39
176,2018,2018/2/3,24,30
177,2018,2018/2/1,23,25
178,2018,2018/2/2,19,22
179,2018,2018/2/4,17,27
180,2018,2018/2/5,14,18
181,2018,2018/2/6,14,23
182,2018,2018/3/4,37,51
183,2018,2018/3/6,27,39
184,2018,2018/3/2,23,36
185,2018,2018/3/3,22,29
186,2018,2018/3/5,21,29
187,2018,2018/3/1,19,25
188,2018,2018/3/7,17,25
189,2018,2018/4/1,28,44
190,2018,2018/4/5,25,31
191,2018,2018/4/4,24,33
192,2018,2018/4/7,24,37
193,2018,2018/4/2,22,30
194,2018,2018/4/3,19,22
195,2018,2018/4/6,16,21
196,2018,2018/5/2,29,36
197,2018,2018/5/5,29,33
198,2018,2018/5/3,23,32
199,2018,2018/5/4,21,27
200,2018,2018/5/6,18,20
201,2018,2018/5/1,17,25
202,2018,2018/5/7,16,18
203,2018,2018/6/1,30,39
204,2018,2018/6/6,30,48
205,2018,2018/6/5,29,43
206,2018,2018/6/7,26,37
207,2018,2018/6/3,25,35
208,2018,2018/6/4,25,35
209,2018,2018/6/2,21,28
210,2018,2018/7/1,34,43
211,2018,2018/7/2,34,48
212,2018,2018/7/7,32,45
213,2018,2018/7/3,28,42
214,2018,2018/7/6,28,37
215,2018,2018/7/5,25,37
216,2018,2018/7/4,24,30
217,2018,2018/8/4,49,65
218,2018,2018/8/3,38,44
219,2018,2018/8/6,34,50
220,2018,2018/8/5,31,50
221,2018,2018/8/2,30,33
222,2018,2018/8/1,29,40
223,2018,2018/8/7,16,26
224,2018,2018/9/6,33,51
225,2018,2018/9/7,32,52
226,2018,2018/9/3,24,31
227,2018,2018/9/5,24,33
228,2018,2018/9/4,18,22
229,2018,2018/9/1,17,24
230,2018,2018/9/2,16,19
231,2018,2018/10/3,32,44
232,2018,2018/10/5,28,40
233,2018,2018/10/4,24,31
234,2018,2018/10/2,21,28
235,2018,2018/10/6,20,37
236,2018,2018/10/1,19,21
237,2018,2018/10/7,11,15
238,2018,2018/11/5,37,43
239,2018,2018/11/3,31,40
240,2018,2018/11/6,31,40
241,2018,2018/11/7,25,34
242,2018,2018/11/4,23,32
243,2018,2018/11/1,22,26
244,2018,2018/11/2,17,28
245,2018,2018/12/4,35,46
246,2018,2018/12/1,29,42
247,2018,2018/12/6,27,38
248,2018,2018/12/3,24,27
249,2018,2018/12/5,24,29
250,2018,2018/12/2,22,27
251,2018,2018/12/7,17,24
252,2019,2019/1/5,27,29
253,2019,2019/1/1,23,32
254,2019,2019/1/2,23,29
255,2019,2019/1/3,22,28
256,2019,2019/1/6,22,27
257,2019,2019/1/7,19,24
